Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.181
Cabeza puntual retorno,Cu 324.75,1.206
Celda #(F1+F2),Cu 324.75,1.085
Puntual Noroeste,Cu 324.75,1.368
Tubo 3,Cu 324.75,0.803
NE Tubo 2,Cu 324.75,0.072
NE Tubo 4,Cu 324.75,0.1
Especial 1,Cu 324.75,0.048
Especial 2,Cu 324.75,0.076
Especial 3,Cu 324.75,0.079
Especial 4,Cu 324.75,0.068
Especial 5,Cu 324.75,0.054
Comp. Cola Columna,Cu 324.75,1.35
Barren,Cu 324.75,1.413
Barren Patios,Cu 324.75,1.275
NE Tubo 1,Cu 324.75,2.085
NE Tubo 5,Cu 324.75,0.053
NE Tubo 6,Cu 324.75,0.041
NE Tubo 7,Cu 324.75,0.056
Celda # 11-A,Cu 324.75,0.086
Celda # 11-B,Cu 324.75,0.124
Celda # 11-C,Cu 324.75,0.072
Celda # 6-F2,Cu 324.75,0.233
Celda #5-9,Cu 324.75,0.065
