Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Au 242.80,0.083
Columna #2,Au 242.80,0.055
Columna #3,Au 242.80,0.036
Columna #4,Au 242.80,0.014
Columna #5,Au 242.80,0.007
Comp. Cabeza Columna,Au 242.80,0.104
Cabeza puntual retorno,Au 242.80,0.103
Celda #5-9,Au 242.80,0.08
Celda #(F1+F2),Au 242.80,0.113
NE Tubo 2,Au 242.80,0.088
NE Tubo 4,Au 242.80,0.096
NE Tubo 5,Au 242.80,0.236
NE Tubo 6,Au 242.80,0.198
NE Tubo 7,Au 242.80,0.042
Puntual Noroeste,Au 242.80,0.117
Tubo 3,Au 242.80,0.108
Especial 1,Au 242.80,0.052
Especial 2,Au 242.80,0.081
Especial 3,Au 242.80,0.042
Especial 4,Au 242.80,0.105
Especial 5,Au 242.80,0.092
Comp. Cola Columna,Au 242.80,0.003
Barren,Au 242.80,0.005
Celda # 11-A,Au 242.80,0.009
Celda # 11-B,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.003
NE Tubo 1,Au 242.80,0.002
Barren Patios,Au 242.80,0.003
