Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,1.12
Comp. Cola Columna,Cu 324.75,0.905
Barren,Cu 324.75,0.962
Cabeza puntual retorno,Cu 324.75,0.981
Columna #1,Cu 324.75,0.892
Columna #2,Cu 324.75,0.886
Columna #3,Cu 324.75,0.896
Columna #4,Cu 324.75,0.884
Columna #5,Cu 324.75,0.878
Celda # 11-A,Cu 324.75,0.18
Celda # 11-B,Cu 324.75,0.061
Celda # 11-C,Cu 324.75,0.056
Celda #5-9,Cu 324.75,0.799
Celda #(F1+F2),Cu 324.75,1.369
NE Tubo 1,Cu 324.75,0.064
NE Tubo 2,Cu 324.75,0.197
NE Tubo 4,Cu 324.75,0.077
NE Tubo 5,Cu 324.75,1.467
NE Tubo 6,Cu 324.75,6.415
NE Tubo 7,Cu 324.75,3.039
Puntual Noroeste,Cu 324.75,1.39
Barren Patios,Cu 324.75,0.974
Tubo 3,Cu 324.75,1.288
Especial 1,Cu 324.75,0.137
Especial 2,Cu 324.75,0.055
Especial 3,Cu 324.75,0.125
Especial 4,Cu 324.75,0.183
Especial 5,Cu 324.75,0.116
