Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,4.7
Comp. Cola Columna,Cu 324.75,3.453
Barren,Cu 324.75,4.685
Cabeza puntual retorno,Cu 324.75,4.63
Celda # 11-A,Cu 324.75,2.499
Celda # 11-B,Cu 324.75,0.033
Celda # 11-C,Cu 324.75,0.302
Celda #5-9,Cu 324.75,0.317
Celda #(F1+F2),Cu 324.75,4.298
NE Tubo 1,Cu 324.75,0.049
NE Tubo 2,Cu 324.75,0.064
NE Tubo 4,Cu 324.75,1.805
NE Tubo 5,Cu 324.75,4.549
NE Tubo 6,Cu 324.75,0.427
NE Tubo 7,Cu 324.75,16.33
Puntual Noroeste,Cu 324.75,4.71
Barren Patios,Cu 324.75,4.504
Tubo 3,Cu 324.75,2.035
Especial 1,Cu 324.75,0.085
Especial 2,Cu 324.75,0.049
Especial 3,Cu 324.75,0.229
Especial 4,Cu 324.75,1.028
Especial 5,Cu 324.75,0.099
Especial 6,Cu 324.75,0.069
Columna #1,Cu 324.75,4.364
Columna #2,Cu 324.75,4.149
Columna #3,Cu 324.75,4.023
Columna #4,Cu 324.75,4.021
Columna #5,Cu 324.75,4.229
