Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,3.794
Cabeza puntual retorno,Cu 324.75,3.646
Celda #(F1+F2),Cu 324.75,3.593
Puntual Noroeste,Cu 324.75,2.799
Tubo 3,Cu 324.75,0.541
Comp. Cola Columna,Cu 324.75,2.930
Barren,Cu 324.75,2.279
Celda # 11-A,Cu 324.75,0.115
Celda # 11-B,Cu 324.75,0.190
Celda # 11-C,Cu 324.75,0.245
Celda #5-9,Cu 324.75,0.068
NE Tubo 1,Cu 324.75,11.46
NE Tubo 2,Cu 324.75,0.858
NE Tubo 4,Cu 324.75,0.062
NE Tubo 5,Cu 324.75,2.862
NE Tubo 6,Cu 324.75,11.29
NE Tubo 7,Cu 324.75,2.543
Barren Patios,Cu 324.75,7.860
Especial 1,Cu 324.75,0.113
Especial 2,Cu 324.75,0.090
Especial 3,Cu 324.75,0.057
Especial 4,Cu 324.75,0.058
Especial 5,Cu 324.75,1.181
Columna #1,Cu 324.75,3.049
Columna #2,Cu 324.75,2.772
Columna #3,Cu 324.75,2.555
Columna #4,Cu 324.75,2.302
Columna #5,Cu 324.75,2.083
