Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.401
Comp. Cola Columna,Cu 324.75,0.201
Barren,Cu 324.75,0.262
Cabeza puntual retorno,Cu 324.75,0.395
Celda # 11-A,Cu 324.75,0.056
Celda # 11-B,Cu 324.75,0.041
Celda # 11-C,Cu 324.75,0.043
Celda # 6-F2,Cu 324.75,0.069
Celda #5-9,Cu 324.75,0.037
Celda #(F1+F2),Cu 324.75,0.42
NE Tubo 1,Cu 324.75,0.226
NE Tubo 2,Cu 324.75,0.052
NE Tubo 4,Cu 324.75,0.201
NE Tubo 5,Cu 324.75,0.021
NE Tubo 6,Cu 324.75,0.019
NE Tubo 7,Cu 324.75,6.127
Puntual Noroeste,Cu 324.75,0.6
Barren Patios,Cu 324.75,0.209
Tubo 3,Cu 324.75,0.525
Especial 1,Cu 324.75,0.043
Especial 2,Cu 324.75,0.09
Especial 3,Cu 324.75,0.067
Especial 4,Cu 324.75,0.042
Especial 5,Cu 324.75,0.055
