Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.719
Comp. Cola Columna,Cu 324.75,0.849
Barren,Cu 324.75,0.772
Cabeza puntual retorno,Cu 324.75,0.734
Celda # 11-A,Cu 324.75,1.169
Celda # 11-B,Cu 324.75,0.161
Celda # 11-C,Cu 324.75,0.271
Celda # 6-F2,Cu 324.75,0.859
Celda #5-9,Cu 324.75,0.727
Celda #(F1+F2),Cu 324.75,0.795
NE Tubo 1,Cu 324.75,0.131
NE Tubo 2,Cu 324.75,0.158
NE Tubo 4,Cu 324.75,2.906
NE Tubo 5,Cu 324.75,1.140
NE Tubo 6,Cu 324.75,0.331
NE Tubo 7,Cu 324.75,0.152
Puntual Noroeste,Cu 324.75,0.785
Barren Patios,Cu 324.75,0.787
Tubo 3,Cu 324.75,0.525
Especial 1,Cu 324.75,0.371
Especial 2,Cu 324.75,0.499
Especial 3,Cu 324.75,0.199
Especial 4,Cu 324.75,0.212
Especial 5,Cu 324.75,0.412
