Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,2.296
Cabeza puntual retorno,Cu 324.75,2.339
Celda #(F1+F2),Cu 324.75,1.353
Puntual Noroeste,Cu 324.75,1.364
Tubo 3,Cu 324.75,1.745
Comp. Cola Columna,Cu 324.75,2.451
Barren,Cu 324.75,2.267
Celda # 11-A,Cu 324.75,0.078
Celda # 11-B,Cu 324.75,0.047
Celda # 11-C,Cu 324.75,0.139
Celda #5-9,Cu 324.75,8.892
NE Tubo 1,Cu 324.75,0.011
NE Tubo 2,Cu 324.75,0.026
NE Tubo 4,Cu 324.75,0.117
NE Tubo 5,Cu 324.75,0.022
NE Tubo 6,Cu 324.75,0.030
NE Tubo 7,Cu 324.75,0.859
Barren Patios,Cu 324.75,1.873
Especial 1,Cu 324.75,5.440
Especial 2,Cu 324.75,5.666
Especial 3,Cu 324.75,0.421
Especial 4,Cu 324.75,0.086
Especial 5,Cu 324.75,6.443
Columna #1,Cu 324.75,1.889
Columna #2,Cu 324.75,1.827
Columna #3,Cu 324.75,1.603
Columna #4,Cu 324.75,1.600
Columna #5,Cu 324.75,1.608
