Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.494
Cabeza puntual retorno,Cu 324.75,0.526
Celda #(F1+F2),Cu 324.75,0.130
Puntual Noroeste,Cu 324.75,0.099
Tubo 3,Cu 324.75,0.125
Comp. Cola Columna,Cu 324.75,0.509
Barren,Cu 324.75,0.571
Celda # 11-A,Cu 324.75,0.200
Celda # 11-B,Cu 324.75,1.081
Celda # 11-C,Cu 324.75,3.203
Celda # 6-F2,Cu 324.75,0.964
Celda #5-9,Cu 324.75,0.254
NE Tubo 1,Cu 324.75,0.112
NE Tubo 2,Cu 324.75,0.130
NE Tubo 4,Cu 324.75,0.128
NE Tubo 5,Cu 324.75,0.121
NE Tubo 6,Cu 324.75,0.119
NE Tubo 7,Cu 324.75,0.130
Barren Patios,Cu 324.75,0.539
Especial 1,Cu 324.75,0.132
Especial 2,Cu 324.75,0.303
Especial 3,Cu 324.75,0.166
Especial 4,Cu 324.75,0.167
Especial 5,Cu 324.75,4.692
