Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.766
Cabeza puntual retorno,Cu 324.75,1.708
Celda #(F1+F2),Cu 324.75,1.892
Puntual Noroeste,Cu 324.75,1.912
Tubo 3,Cu 324.75,3.355
Comp. Cola Columna,Cu 324.75,1.993
Barren,Cu 324.75,1.774
Celda # 11-A,Cu 324.75,0.524
Celda # 11-B,Cu 324.75,0.155
Celda # 11-C,Cu 324.75,0.075
Celda #5-9,Cu 324.75,2.603
NE Tubo 1,Cu 324.75,0.048
NE Tubo 2,Cu 324.75,0.171
NE Tubo 4,Cu 324.75,0.070
NE Tubo 5,Cu 324.75,0.718
NE Tubo 6,Cu 324.75,3.365
NE Tubo 7,Cu 324.75,3.140
Barren Patios,Cu 324.75,1.885
Especial 1,Cu 324.75,1.937
Especial 2,Cu 324.75,0.214
Especial 3,Cu 324.75,0.108
Especial 4,Cu 324.75,0.404
Especial 5,Cu 324.75,0.747
Columna #1,Cu 324.75,1.830
Columna #2,Cu 324.75,1.909
Columna #3,Cu 324.75,1.925
Columna #4,Cu 324.75,1.990
Columna #5,Cu 324.75,2.037
