Sample ID,Analyte Name,Reported Conc (Samp)
52,Ag 328.07,0.000
54,Ag 328.07,0.002
55,Ag 328.07,0.003
56,Ag 328.07,0.008
57,Ag 328.07,-0.004
58,Ag 328.07,0.038
59,Ag 328.07,0.011
62,Ag 328.07,0.095
63,Ag 328.07,0.080
COL. 1,Ag 328.07,0.010
COL. 2,Ag 328.07,0.012
COL. 3,Ag 328.07,0.023
COL. 4,Ag 328.07,0.020
COL. 5,Ag 328.07,0.168
COL. 6,Ag 328.07,0.332
375-1,Ag 328.07,0.021
375-2,Ag 328.07,0.008
375-3,Ag 328.07,0.017
375-4,Ag 328.07,0.006
VM 1,Ag 328.07,0.004
VM 2,Ag 328.07,0.004
VM 3,Ag 328.07,-0.001
VM 4,Ag 328.07,0.090
VM 5,Ag 328.07,0.048
VM 6,Ag 328.07,0.008
VM 7,Ag 328.07,-0.005
VM 8,Ag 328.07,0.049
VM 9,Ag 328.07,0.116
