Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.303
Comp. Cola Columna,Cu 324.75,1.071
Barren,Cu 324.75,1.502
Cabeza puntual retorno,Cu 324.75,1.318
Celda # 11-A,Cu 324.75,0.511
Celda # 11-B,Cu 324.75,0.203
Celda # 11-C,Cu 324.75,1.852
Celda #5-9,Cu 324.75,10.52
Celda #(F1+F2),Cu 324.75,1.061
Especial 1,Cu 324.75,0.9
Especial 2,Cu 324.75,9.629
Especial 3,Cu 324.75,0.223
Especial 4,Cu 324.75,0.212
Especial 5,Cu 324.75,10.06
NE Tubo 1,Cu 324.75,0.389
NE Tubo 2,Cu 324.75,0.201
NE Tubo 4,Cu 324.75,1.141
NE Tubo 5,Cu 324.75,1.67
NE Tubo 6,Cu 324.75,1.761
NE Tubo 7,Cu 324.75,3.287
Puntual Noroeste,Cu 324.75,1.223
Barren Patios,Cu 324.75,1.338
Tubo 3,Cu 324.75,0.213
