Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.347
Comp. Cola Columna,Cu 324.75,0.449
Barren,Cu 324.75,0.228
Cabeza puntual retorno,Cu 324.75,0.347
Celda # 11-A,Cu 324.75,0.107
Celda # 11-B,Cu 324.75,0.045
Celda # 11-C,Cu 324.75,0.073
Celda # 6-F2,Cu 324.75,0.33
Celda #5-9,Cu 324.75,0.525
Celda #(F1+F2),Cu 324.75,0.321
NE Tubo 1,Cu 324.75,0.044
NE Tubo 2,Cu 324.75,0.11
NE Tubo 4,Cu 324.75,0.047
NE Tubo 5,Cu 324.75,0.037
NE Tubo 6,Cu 324.75,0.08
NE Tubo 7,Cu 324.75,0.087
Puntual Noroeste,Cu 324.75,0.3
Barren Patios,Cu 324.75,0.158
Tubo 3,Cu 324.75,0.978
Especial 1,Cu 324.75,0.039
Especial 2,Cu 324.75,0.021
Especial 3,Cu 324.75,0.061
Especial 4,Cu 324.75,0.069
Especial 5,Cu 324.75,0.06
Especial 6,Cu 324.75,0.02
