Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.700
Comp. Cola Columna,Cu 324.75,0.664
Barren,Cu 324.75,0.742
Cabeza puntual retorno,Cu 324.75,0.699
Celda # 11-A,Cu 324.75,0.228
Celda # 11-B,Cu 324.75,0.142
Celda # 11-C,Cu 324.75,0.122
Celda # 6-F2,Cu 324.75,0.096
Celda #5-9,Cu 324.75,0.364
Celda #(F1+F2),Cu 324.75,0.902
NE Tubo 1,Cu 324.75,0.160
NE Tubo 2,Cu 324.75,0.277
NE Tubo 4,Cu 324.75,0.144
NE Tubo 5,Cu 324.75,0.420
NE Tubo 6,Cu 324.75,1.910
NE Tubo 7,Cu 324.75,2.541
Puntual Noroeste,Cu 324.75,0.843
Barren Patios,Cu 324.75,0.577
Tubo 3,Cu 324.75,0.613
Especial 1,Cu 324.75,0.208
Especial 2,Cu 324.75,0.123
Especial 3,Cu 324.75,0.173
Especial 4,Cu 324.75,0.203
Especial 5,Cu 324.75,0.125
