Analista,JCAN,,,,,,,,,
Fecha de inicio,19/07/2022 08:36,,,,,,,,,
Hoja de trabajo,Sa000054_6,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Ag,,,,,,,,,
,,,,,,,,,,
Método: Ag VHAAAG (Llama),,,,,,,,,,
,,,,,,,,,,
Ag,PATRON,0.9888,,mg/L,1.9,0.0497,0.0048,0.0488,0.0507,0.0498
Ag,BLANCO,-0.0053,,mg/L,>100,-0.0003,0.0001,-0.0012,0.0001,0.0003
Ag,BLANCO REACTIVO,0,,mg/L,8.7,0.0018,-0.0014,0.0019,0.0016,0.0019
Ag,SA000011-003,0.9349,,mg/L,32.1,0.0019,-0.0023,0.0025,0.0013,0.0019
Ag,SA000011-004,2.3037,,mg/L,13.8,0.0046,-0.0033,0.0039,0.005,0.005
Ag,SA000011-005,2.222,,mg/L,13.9,0.0044,-0.0025,0.0044,0.0038,0.0051
Ag,SA000011-006,3.7261,,mg/L,7.4,0.0074,-0.0008,0.0075,0.0069,0.008
Ag,SA000011-007,2.5312,,mg/L,1.3,0.0051,-0.0022,0.0051,0.005,0.005
Ag,SA000011-008,2.064,,mg/L,3.6,0.0041,-0.0026,0.0042,0.004,0.0042
Ag,SA000011-009,2.8342,,mg/L,7.9,0.0057,-0.0035,0.0054,0.0062,0.0054
Ag,SA000012-002,0.9589,,mg/L,7.6,0.0019,-0.0034,0.0018,0.0021,0.0019
Ag,SA000012-003,1.0341,,mg/L,15.5,0.0021,-0.0034,0.0023,0.0017,0.0022
Ag,SA000012-004,0.782,,mg/L,14.6,0.0016,-0.003,0.0014,0.0015,0.0018
Ag,PATRON,1.0211,,mg/L,0.9,0.0514,0.0006,0.0518,0.0514,0.0509
Ag,BLANCO,-0.0044,,mg/L,7,-0.0002,-0.0035,-0.0002,-0.0002,-0.0002
Ag,BLANCO REACTIVO,0,,mg/L,44.7,0.0018,-0.0017,0.0012,0.0028,0.0016
Ag,SA000012-005,0.0265,,mg/L,>100,0.0001,-0.0039,0.0003,0.0002,-0.0004
Ag,SA000012-006,1.8021,,mg/L,11.8,0.0036,-0.003,0.0039,0.0038,0.0031
Ag,SA000012-007,1.7609,,mg/L,16.5,0.0035,-0.0026,0.0033,0.0031,0.0042
Ag,SA000012-008,1.951,,mg/L,10.4,0.0039,-0.0034,0.0043,0.004,0.0035
Ag,SA000012-009,1.5248,,mg/L,10.4,0.003,-0.0036,0.0027,0.0032,0.0033
Ag,SA000012-010,-0.0531,,mg/L,>100,-0.0001,-0.0038,0.0004,-0.0002,-0.0005
Ag,SA000012-011,2.1154,,mg/L,6.6,0.0042,-0.003,0.0045,0.004,0.0041
Ag,SA000012-012,-0.0563,,mg/L,>100,-0.0001,-0.002,0.0002,-0.0007,0.0002
Ag,SA000012-013,4.4843,,mg/L,8.4,0.009,-0.0021,0.0096,0.0091,0.0081
Ag,SA000013-012,0.9673,,mg/L,8.1,0.0019,-0.0028,0.0018,0.0021,0.0019
Ag,PATRON,0.9955,,mg/L,0.3,0.0501,0,0.05,0.05,0.0503
Ag,BLANCO,-0.0006,,mg/L,>100,0,-0.0035,-0.0011,0.0005,0.0005
Ag,BLANCO REACTIVO,0,,mg/L,16.3,0.0021,-0.002,0.0018,0.0025,0.002
