Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.383
Comp. Cola Columna,Cu 324.75,0.332
Barren,Cu 324.75,0.423
Cabeza puntual retorno,Cu 324.75,0.375
Celda # 11-A,Cu 324.75,0.338
Celda # 11-B,Cu 324.75,0.335
Celda # 11-C,Cu 324.75,0.088
Celda # 6-F2,Cu 324.75,0.001
Celda #5-9,Cu 324.75,0.644
Celda #(F1+F2),Cu 324.75,0.106
NE Tubo 1,Cu 324.75,0.022
NE Tubo 2,Cu 324.75,0.08
NE Tubo 4,Cu 324.75,0.086
NE Tubo 5,Cu 324.75,0.013
NE Tubo 6,Cu 324.75,0.008
NE Tubo 7,Cu 324.75,0.359
Puntual Noroeste,Cu 324.75,0.114
Barren Patios,Cu 324.75,0.312
Tubo 3,Cu 324.75,0.033
Especial 1,Cu 324.75,1.818
Especial 2,Cu 324.75,0.075
Especial 3,Cu 324.75,0.069
Especial 4,Cu 324.75,0.042
Especial 5,Cu 324.75,0.071
Especial 6,Cu 324.75,0.001
