Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.233
Comp. Cola Columna,Cu 324.75,0.112
Barren,Cu 324.75,0.228
Cabeza puntual retorno,Cu 324.75,0.22
Celda # 11-A,Cu 324.75,0.064
Celda # 11-B,Cu 324.75,0.061
Celda # 11-C,Cu 324.75,0.053
Celda # 6-F2,Cu 324.75,0.094
Celda #5-9,Cu 324.75,0.039
Celda #(F1+F2),Cu 324.75,0.267
NE Tubo 1,Cu 324.75,0.194
NE Tubo 2,Cu 324.75,0.059
NE Tubo 4,Cu 324.75,0.079
NE Tubo 5,Cu 324.75,0.037
NE Tubo 6,Cu 324.75,0.036
NE Tubo 7,Cu 324.75,3.732
Puntual Noroeste,Cu 324.75,0.29
Barren Patios,Cu 324.75,0.139
Tubo 3,Cu 324.75,0.222
Especial 1,Cu 324.75,0.05
Especial 2,Cu 324.75,0.048
Especial 3,Cu 324.75,0.062
Especial 4,Cu 324.75,0.066
Especial 5,Cu 324.75,0.067
