Analista,,,,,,,,,,
Fecha de inicio,11/02/2023 11:17 a. m.  GMT: 11/02/2023 05:17 p. m.,,,,,,,,,
Hoja de trabajo,SA000342-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.4963,,mg/L,1.1,0.0159,-0.001,0.0161,0.0159,0.0158
,BLANCO,0.0098,,mg/L,37.7,0.0003,0.0001,0.0003,0.0002,0.0004
,BLANCO REACTIVO,0,,mg/L,19.2,0.0006,-0.0005,0.0006,0.0006,0.0004
,SA000318-007,0.1683,,mg/L,0.2,0.0233,-0.0011,0.0232,0.0233,0.0232
,SA000318-008,0.0409,,mg/L,3.2,0.0056,-0.0012,0.0057,0.0054,0.0057
,SA000318-010,0.27,,mg/L,0.9,0.0376,-0.0011,0.0379,0.0373,0.0377
,SA000318-011,0.1166,,mg/L,1.4,0.0161,-0.0028,0.016,0.0163,0.0159
,SA000318-012,0.0757,,mg/L,0.4,0.0104,-0.0012,0.0104,0.0104,0.0104
,PATRON,0.486,,mg/L,2.5,0.0156,-0.0032,0.0155,0.016,0.0153
,SA000318-014,0.1113,,mg/L,2.5,0.0153,-0.0028,0.0155,0.0149,0.0156
,SA000318-015,0.0655,,mg/L,3,0.009,-0.0027,0.0093,0.0089,0.0088
,SA000320-001,0.2694,,mg/L,0.3,0.0375,-0.0028,0.0376,0.0374,0.0375
,SA000320-002,0.2679,,mg/L,0.4,0.0372,-0.003,0.0374,0.0371,0.0371
,SA000320-004,0.0282,,mg/L,0.2,0.0039,-0.0038,0.0039,0.0039,0.0039
,PATRON,0.4894,,mg/L,2.4,0.0157,-0.0035,0.0155,0.0155,0.0162
,BLANCO,0.0073,,mg/L,>100,0.0002,-0.0009,0.0002,-0.0001,0.0007
,BLANCO REACTIVO,0,,mg/L,77.4,0.0003,-0.0002,0.0001,0.0003,0.0005
,SA000320-005,0.126,,mg/L,1.3,0.0174,-0.0036,0.0172,0.0172,0.0176
,SA000320-006,0.1233,,mg/L,1.2,0.017,-0.0036,0.0172,0.017,0.0168
,SA000332-006,0.0376,,mg/L,14.8,0.0052,-0.0031,0.0043,0.0059,0.0053
,SA000332-007,0.0643,,mg/L,6.8,0.0088,-0.0039,0.0083,0.0088,0.0095
,PATRON,0.4914,,mg/L,1.8,0.0158,-0.0009,0.0156,0.0156,0.0161
,BLANCO,-0.0065,,mg/L,67.6,-0.0002,-0.0038,-0.0004,-0.0001,-0.0002
,BLANCO REACTIVO,0,,mg/L,30.1,0.0005,-0.0004,0.0005,0.0007,0.0004
