"Analista","JGS"
"Fecha de inicio","11:46 p. m. 13/02/2023"
"Hoja de trabajo","Sa000360_6"
"Comentario",""
"Métodos","Ag"

"Método: Ag VHAAAG (Llama)"

"Ag","PATRON",1.0041,"","mg/L",0.8,0.1272,0.1278,0.1277,0.1260
"Ag","BLANCO",0.0041,"","mg/L",25.9,0.0005,0.0004,0.0006,0.0006
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",32.0,-0.0005,-0.0006,-0.0006,-0.0003
"Ag","SA000360-001",1.2372,"","mg/L",14.2,0.0065,0.0056,0.0065,0.0075
"Ag","SA000360-002",1.4183,"","mg/L",15.8,0.0073,0.0084,0.0074,0.0061
"Ag","SA000360-003",1.3680,"","mg/L",1.6,0.0070,0.0069,0.0071,0.0071
"Ag","SA000360-004",1.0134,"","mg/L",7.3,0.0053,0.0049,0.0055,0.0056
"Ag","SA000360-005",1.1393,"","mg/L",8.1,0.0058,0.0053,0.0061,0.0060
"Ag","PATRON",0.9955,"","mg/L",1.0,0.1261,0.1257,0.1251,0.1275
"Ag","SA000360-006",1.2159,"","mg/L",6.3,0.0064,0.0065,0.0060,0.0067
"Ag","SA000360-007",1.3228,"","mg/L",2.0,0.0068,0.0069,0.0068,0.0067
"Ag","SA000360-008",1.1681,"","mg/L",6.7,0.0060,0.0064,0.0061,0.0056
"Ag","SA000360-009",-0.0620,"","mg/L",">100",-0.0003,0.0000,0.0002,-0.0011
"Ag","SA000360-010",0.3045,"","mg/L",67.6,0.0016,0.0025,0.0018,0.0004
"Ag","PATRON",1.0069,"","mg/L",1.2,0.1275,0.1285,0.1284,0.1257
"Ag","BLANCO",0.0011,"","mg/L",">100",0.0001,0.0001,0.0000,0.0003
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",65.1,-0.0006,-0.0010,-0.0007,-0.0002
"Ag","SA000360-011",0.6839,"","mg/L",17.9,0.0036,0.0034,0.0030,0.0042
"Ag","SA000360-012",1.6605,"","mg/L",3.5,0.0085,0.0081,0.0086,0.0086
"Ag","SA000360-013",1.7075,"","mg/L",2.2,0.0089,0.0088,0.0088,0.0091
"Ag","SA000360-014",1.4570,"","mg/L",7.3,0.0077,0.0083,0.0073,0.0075
"Ag","SA000360-015",0.9398,"","mg/L",14.1,0.0050,0.0042,0.0055,0.0053
"Ag","PATRON",1.0022,"","mg/L",0.6,0.1269,0.1278,0.1263,0.1267
"Ag","SA000360-016",1.6334,"","mg/L",4.5,0.0084,0.0088,0.0083,0.0080
"Ag","SA000360-017",2.8179,"","mg/L",2.5,0.0145,0.0148,0.0141,0.0145
"Ag","SA000360-018",11.2859,"","mg/L",1.6,0.0604,0.0595,0.0614,0.0604
"Ag","SA000360-019",11.2788,"","mg/L",0.9,0.0595,0.0599,0.0589,0.0597
"Ag","SA000360-020",1.2865,"","mg/L",6.3,0.0066,0.0061,0.0067,0.0069
"Ag","PATRON",1.0045,"","mg/L",1.8,0.1272,0.1246,0.1286,0.1284
"Ag","BLANCO",-0.0002,"","mg/L",">100",0.0000,-0.0001,0.0001,-0.0001
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",32.3,-0.0009,-0.0006,-0.0010,-0.0011
"Ag","SA000360-021",1.2629,"","mg/L",3.4,0.0067,0.0069,0.0065,0.0066
"Ag","SA000360-022",1.8301,"","mg/L",4.2,0.0095,0.0091,0.0095,0.0099
"Ag","SA000360-023",1.4532,"","mg/L",5.8,0.0074,0.0079,0.0074,0.0070
"Ag","SA000360-024",0.6536,"","mg/L",7.7,0.0034,0.0032,0.0033,0.0037
"Ag","SA000360-025",1.0842,"","mg/L",0.5,0.0055,0.0055,0.0055,0.0055
"Ag","PATRON",1.0053,"","mg/L",1.1,0.1273,0.1275,0.1287,0.1258
"Ag","SA000360-026",1.9094,"","mg/L",2.8,0.0099,0.0102,0.0096,0.0098
"Ag","SA000360-027",1.9181,"","mg/L",4.6,0.0100,0.0098,0.0096,0.0105
"Ag","SA000360-028",1.0594,"","mg/L",1.8,0.0054,0.0055,0.0055,0.0053
"Ag","SA000360-029",26.1461,"","mg/L",1.4,0.1342,0.1324,0.1361,0.1340
"Ag","SA000360-030",1.2966,"","mg/L",5.3,0.0068,0.0071,0.0068,0.0064
"Ag","PATRON",1.0146,"","mg/L",0.9,0.1285,0.1277,0.1297,0.1280
"Ag","BLANCO",0.0006,"","mg/L",">100",0.0001,0.0001,0.0004,-0.0002
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",7.2,-0.0010,-0.0011,-0.0009,-0.0010
"Ag","SA000360-031",1.2468,"","mg/L",4.0,0.0064,0.0065,0.0061,0.0066
"Ag","SA000360-032",1.1339,"","mg/L",3.3,0.0059,0.0058,0.0061,0.0057
"Ag","PATRON",1.0162,"","mg/L",0.2,0.1287,0.1284,0.1287,0.1290
"Ag","BLANCO",0.0016,"","mg/L",">100",0.0002,0.0006,-0.0001,0.0001
