Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1
Cabeza puntual retorno,Cu 324.75,0.887
Celda #(F1+F2),Cu 324.75,0.938
Puntual Noroeste,Cu 324.75,0.228
Tubo 3,Cu 324.75,0.605
NE Tubo 2,Cu 324.75,0.161
NE Tubo 4,Cu 324.75,0.038
Especial 1,Cu 324.75,0.307
Especial 2,Cu 324.75,0.729
Especial 3,Cu 324.75,0.138
Especial 4,Cu 324.75,0.071
Especial 5,Cu 324.75,0.329
Columna #1,Cu 324.75,0.907
Columna #2,Cu 324.75,0.865
Columna #3,Cu 324.75,0.861
Columna #4,Cu 324.75,0.854
Columna #5,Cu 324.75,0.861
Comp. Cola Columna,Cu 324.75,0.961
Barren,Cu 324.75,0.914
Barren Patios,Cu 324.75,0.886
Barren 2,Cu 324.75,0.907
NE Tubo 1,Cu 324.75,0.016
NE Tubo 5,Cu 324.75,0.042
NE Tubo 6,Cu 324.75,0.033
NE Tubo 7,Cu 324.75,0.084
Celda # 11-A,Cu 324.75,0.077
Celda # 11-B,Cu 324.75,0.029
Celda # 11-C,Cu 324.75,0.683
Celda #5-9,Cu 324.75,0.352
