Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.197
Cabeza puntual retorno,Au 242.80,0.197
Celda #(F1+F2),Au 242.80,0.195
Puntual Noroeste,Au 242.80,0.067
Tubo 3,Au 242.80,0.032
NE Tubo 2,Au 242.80,0.2
NE Tubo 4,Au 242.80,0.026
Especial 1,Au 242.80,0.504
Especial 2,Au 242.80,0.097
Especial 3,Au 242.80,0.019
Especial 4,Au 242.80,0.01
Especial 5,Au 242.80,0.44
Columna #1,Au 242.80,0.107
Columna #2,Au 242.80,0.052
Columna #3,Au 242.80,0.03
Columna #4,Au 242.80,0.02
Columna #5,Au 242.80,0.009
Comp. Cola Columna,Au 242.80,0.009
Barren Patios,Au 242.80,0.014
Barren 2,Au 242.80,0.016
NE Tubo 1,Au 242.80,0.778
NE Tubo 5,Au 242.80,0.016
NE Tubo 6,Au 242.80,0.021
NE Tubo 7,Au 242.80,0.016
Celda # 11-A,Au 242.80,0.031
Celda # 11-B,Au 242.80,0.012
Celda # 11-C,Au 242.80,0.007
Celda #5-9,Au 242.80,0.1
