Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.085
Comp. Cola Columna,Au 242.80,0.005
Barren,Au 242.80,0.009
Cabeza puntual retorno,Au 242.80,0.085
Celda # 11-A,Au 242.80,0.003
Celda # 11-B,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.002
Celda #5-9,Au 242.80,0.053
Celda #(F1+F2),Au 242.80,0.085
NE Tubo 1,Au 242.80,0.009
NE Tubo 2,Au 242.80,0.157
NE Tubo 4,Au 242.80,0.059
NE Tubo 5,Au 242.80,0.042
NE Tubo 6,Au 242.80,0.013
NE Tubo 7,Au 242.80,0.016
Puntual Noroeste,Au 242.80,0.077
Barren Patios,Au 242.80,0.005
Tubo 3,Au 242.80,0.077
Especial 1,Au 242.80,0.053
Especial 2,Au 242.80,0.043
Especial 3,Au 242.80,0.005
Especial 4,Au 242.80,0.022
Especial 5,Au 242.80,0.041
Especial 6,Au 242.80,0.002
Columna #1,Au 242.80,0.053
Columna #2,Au 242.80,0.034
Columna #3,Au 242.80,0.021
Columna #4,Au 242.80,0.01
Columna #5,Au 242.80,0.002
