Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.102
Comp. Cola Columna,Au 242.80,0.01
Barren,Au 242.80,0.016
Cabeza puntual retorno,Au 242.80,0.106
Celda # 11-A,Au 242.80,0.08
Celda # 11-B,Au 242.80,0.026
Celda # 11-C,Au 242.80,0.01
Celda # 6-F2,Au 242.80,0.098
Celda #5-9,Au 242.80,0.052
Celda #(F1+F2),Au 242.80,0.098
NE Tubo 1,Au 242.80,0.008
NE Tubo 2,Au 242.80,0.054
NE Tubo 4,Au 242.80,0.067
NE Tubo 5,Au 242.80,0.029
NE Tubo 6,Au 242.80,0.025
NE Tubo 7,Au 242.80,0.08
Puntual Noroeste,Au 242.80,0.105
Barren Patios,Au 242.80,0.009
Tubo 3,Au 242.80,0.15
Especial 1,Au 242.80,0.116
Especial 2,Au 242.80,0.038
Especial 3,Au 242.80,0.018
Especial 4,Au 242.80,0.009
Especial 5,Au 242.80,0.026
Especial 6,Au 242.80,0.002
