Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.406
Cabeza puntual retorno,Cu 324.75,1.391
Celda #(F1+F2),Cu 324.75,1.150
Puntual Noroeste,Cu 324.75,1.218
Tubo 3,Cu 324.75,2.374
Comp. Cola Columna,Cu 324.75,1.291
Barren,Cu 324.75,1.262
Celda # 11-A,Cu 324.75,1.168
Celda # 11-B,Cu 324.75,0.094
Celda # 11-C,Cu 324.75,0.049
Celda #5-9,Cu 324.75,3.607
NE Tubo 1,Cu 324.75,0.067
NE Tubo 2,Cu 324.75,0.185
NE Tubo 4,Cu 324.75,0.141
NE Tubo 5,Cu 324.75,0.008
NE Tubo 6,Cu 324.75,0.031
NE Tubo 7,Cu 324.75,0.735
Barren Patios,Cu 324.75,1.195
Especial 1,Cu 324.75,4.013
Especial 2,Cu 324.75,0.225
Especial 3,Cu 324.75,1.528
Especial 4,Cu 324.75,3.478
Especial 5,Cu 324.75,0.783
Columna #1,Cu 324.75,1.295
Columna #2,Cu 324.75,1.382
Columna #3,Cu 324.75,1.317
Columna #4,Cu 324.75,1.332
Columna #5,Cu 324.75,1.332
