Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.189
Comp. Cola Columna,Cu 324.75,0.8
Barren,Cu 324.75,0.904
Cabeza puntual retorno,Cu 324.75,1.131
Celda # 11-A,Cu 324.75,0.079
Celda # 11-B,Cu 324.75,1.214
Celda # 11-C,Cu 324.75,0.106
Celda # 6-F2,Cu 324.75,0.173
Celda #5-9,Cu 324.75,0.042
Celda #(F1+F2),Cu 324.75,1.243
NE Tubo 1,Cu 324.75,1.185
NE Tubo 2,Cu 324.75,0.126
NE Tubo 4,Cu 324.75,0.028
NE Tubo 5,Cu 324.75,0.018
NE Tubo 6,Cu 324.75,0.041
NE Tubo 7,Cu 324.75,5.752
Puntual Noroeste,Cu 324.75,0.071
Barren Patios,Cu 324.75,0.62
Tubo 3,Cu 324.75,0.038
Especial 1,Cu 324.75,0.103
Especial 2,Cu 324.75,0.065
Especial 3,Cu 324.75,0.114
Especial 4,Cu 324.75,0.068
Especial 5,Cu 324.75,0.097
