Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.196
Comp. Cola Columna,Ag 328.07,0.109
Barren,Ag 328.07,0.128
Cabeza puntual retorno,Ag 328.07,0.182
Columna #1,Ag 328.07,0.146
Columna #2,Ag 328.07,0.141
Columna #3,Ag 328.07,0.136
Columna #4,Ag 328.07,0.121
Columna #5,Ag 328.07,0.103
Celda # 11-A,Ag 328.07,0.02
Celda # 11-B,Ag 328.07,0.125
Celda # 11-C,Ag 328.07,0.034
Celda #5-9,Ag 328.07,0.036
Celda #(F1+F2),Ag 328.07,0.153
NE Tubo 1,Ag 328.07,0.421
NE Tubo 2,Ag 328.07,0.027
NE Tubo 4,Ag 328.07,0.017
NE Tubo 5,Ag 328.07,0.016
NE Tubo 6,Ag 328.07,0.011
NE Tubo 7,Ag 328.07,0.146
Puntual Noroeste,Ag 328.07,0.109
Barren Patios,Ag 328.07,0.115
Tubo 3,Ag 328.07,0.195
Especial 1,Ag 328.07,0.026
Especial 2,Ag 328.07,0.048
Especial 3,Ag 328.07,0.027
Especial 4,Ag 328.07,0.027
Especial 5,Ag 328.07,0.031
