Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.351
Comp. Cola Columna,Cu 324.75,1.005
Barren,Cu 324.75,1.075
Cabeza puntual retorno,Cu 324.75,1.322
Columna #1,Cu 324.75,1.23
Columna #2,Cu 324.75,1.147
Columna #3,Cu 324.75,1.06
Columna #4,Cu 324.75,1.058
Columna #5,Cu 324.75,0.921
Celda # 11-A,Cu 324.75,0.116
Celda # 11-B,Cu 324.75,0.81
Celda # 11-C,Cu 324.75,0.078
Celda #5-9,Cu 324.75,0.099
Celda #(F1+F2),Cu 324.75,1.262
NE Tubo 1,Cu 324.75,1.09
NE Tubo 2,Cu 324.75,0.144
NE Tubo 4,Cu 324.75,0.11
NE Tubo 5,Cu 324.75,0.039
NE Tubo 6,Cu 324.75,0.048
NE Tubo 7,Cu 324.75,5.546
Puntual Noroeste,Cu 324.75,1.396
Barren Patios,Cu 324.75,1.028
Tubo 3,Cu 324.75,0.96
Especial 1,Cu 324.75,0.073
Especial 2,Cu 324.75,0.23
Especial 3,Cu 324.75,0.077
Especial 4,Cu 324.75,0.07
Especial 5,Cu 324.75,0.104
