Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.071
Cabeza puntual retorno,Au 242.80,0.072
NE Tubo 1,Au 242.80,0.27
NE Tubo 2,Au 242.80,0.102
Celda #(F1+F2),Au 242.80,0.077
Columna #1,Au 242.80,0.05
Columna #2,Au 242.80,0.033
Columna #3,Au 242.80,0.016
Columna #4,Au 242.80,0.017
Columna #5,Au 242.80,0.001
Celda # 11-A,Au 242.80,0.02
Celda # 11-B,Au 242.80,0.026
Celda # 11-C,Au 242.80,0.023
NE Tubo 5,Au 242.80,0.031
NE Tubo 6,Au 242.80,0.036
Puntual Noroeste,Au 242.80,0.046
Tubo 3,Au 242.80,0.028
Especial 1,Au 242.80,0.031
Especial 3,Au 242.80,0.008
especial 6,Au 242.80,0.006
Comp. Cola Columna,Au 242.80,0.007
Barren,Au 242.80,0.009
NE Tubo 4,Au 242.80,0.031
Barren Patios,Au 242.80,0.003
Especial 2,Au 242.80,0.02
Especial 4,Au 242.80,0.011
NE Tubo 7,Au 242.80,0.027
Especial 5,Au 242.80,0.016
Celda #5-9,Au 242.80,0.043
