Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.719
Cabeza puntual retorno,Cu 324.75,0.769
Celda #(F1+F2),Cu 324.75,0.626
Puntual Noroeste,Cu 324.75,0.375
Tubo 3,Cu 324.75,0.047
NE Tubo 2,Cu 324.75,0.118
NE Tubo 4,Cu 324.75,1.215
Especial 1,Cu 324.75,0.173
Especial 2,Cu 324.75,0.352
Especial 3,Cu 324.75,0.099
Especial 4,Cu 324.75,0.102
Especial 5,Cu 324.75,0.257
Comp. Cola Columna,Cu 324.75,0.777
Barren,Cu 324.75,0.838
Barren Patios,Cu 324.75,0.815
NE Tubo 1,Cu 324.75,0.085
NE Tubo 5,Cu 324.75,1.147
NE Tubo 6,Cu 324.75,0.387
NE Tubo 7,Cu 324.75,0.122
Celda # 11-A,Cu 324.75,2.857
Celda # 11-B,Cu 324.75,0.252
Celda # 11-C,Cu 324.75,0.249
Celda # 6-F2,Cu 324.75,3.604
Celda #5-9,Cu 324.75,0.71
