Analista,CFR,,,,,,,,,
Fecha de inicio,12/07/2022 15:42,,,,,,,,,
Hoja de trabajo,Sa000106-re,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
Au,PATRON,0.5133,,mg/L,6.6,0.0099,0.0017,0.0094,0.0106,0.0097
Au,BLANCO,-0.0029,,mg/L,>100,-0.0001,0.0022,0.0001,-0.0002,-0.0001
Au,BLANCO REACTIVO,0,,mg/L,8.4,-0.0012,0.001,-0.0011,-0.0013,-0.0013
Au,SA000064-003,0.118,,mg/L,2.9,0.0097,0.0022,0.0098,0.01,0.0094
Au,SA000064-004,0.2605,,mg/L,1.6,0.0221,0.0021,0.0217,0.0224,0.0222
Au,SA000064-005,0.2024,,mg/L,1.6,0.017,0.002,0.0167,0.0172,0.0171
Au,SA000064-006,0.6918,,mg/L,1,0.0628,0.0023,0.0622,0.0626,0.0634
Au,SA000064-007,0.1161,,mg/L,3.8,0.0096,0.0023,0.01,0.0095,0.0092
Au,SA000064-008,0.1094,,mg/L,2.6,0.009,0.0022,0.0092,0.0091,0.0087
Au,SA000064-009,0.0565,,mg/L,4.4,0.0046,0.0022,0.0044,0.0048,0.0046
Au,SA000064-018,0.2264,,mg/L,1.6,0.0191,0.0025,0.0189,0.0194,0.0189
Au,SA000064-019,0.1911,,mg/L,2,0.016,0.0024,0.0163,0.0158,0.0158
Au,SA000064-021,0.3323,,mg/L,1,0.0286,0.0025,0.0284,0.0289,0.0284
Au,PATRON,0.5192,,mg/L,0.6,0.01,0.0021,0.0101,0.0099,0.01
Au,BLANCO,0.0018,,mg/L,>100,0,0.0022,0.0003,-0.0002,-0.0001
Au,BLANCO REACTIVO,0,,mg/L,8.3,-0.0015,0.001,-0.0015,-0.0014,-0.0016
Au,SA000064-022,0.3055,,mg/L,1.8,0.0261,0.0026,0.0266,0.0262,0.0256
Au,SA000064-023,1.1811,,mg/L,0.1,0.1109,0.003,0.111,0.1109,0.1108
Au,SA000064-024,4.2439,,mg/L,0.4,0.0371,0.0007,0.0369,0.0371,0.0372
Au,SA000064-025,4.2586,,mg/L,0.6,0.0372,0.0006,0.037,0.0371,0.0375
Au,SA000064-027,0.9697,,mg/L,0.8,0.0902,0.0028,0.0909,0.0902,0.0895
Au,SA000064-028,0.478,,mg/L,0.9,0.0421,0.0031,0.0425,0.0421,0.0418
Au,SA000064-029,0.2927,,mg/L,1,0.025,0.0028,0.0249,0.0253,0.0248
Au,SA000064-042,0.1587,,mg/L,1.6,0.0132,0.0029,0.0134,0.0132,0.013
Au,SA000064-043,0.1025,,mg/L,3.4,0.0084,0.0032,0.0082,0.0084,0.0087
Au,SA000064-045,0.477,,mg/L,0.2,0.042,0.0031,0.0421,0.042,0.042
Au,PATRON,0.5039,,mg/L,3.8,0.0097,0.0031,0.01,0.0098,0.0093
