Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.578
Cabeza puntual retorno,Cu 324.75,1.631
Celda #(F1+F2),Cu 324.75,1.112
Puntual Noroeste,Cu 324.75,1.167
Tubo 3,Cu 324.75,2.046
Comp. Cola Columna,Cu 324.75,1.348
Barren,Cu 324.75,1.326
Celda # 11-A,Cu 324.75,0.692
Celda # 11-B,Cu 324.75,0.049
Celda # 11-C,Cu 324.75,0.027
Celda #5-9,Cu 324.75,3.105
NE Tubo 1,Cu 324.75,0.033
NE Tubo 2,Cu 324.75,0.143
NE Tubo 4,Cu 324.75,0.055
NE Tubo 5,Cu 324.75,0.055
NE Tubo 6,Cu 324.75,0.017
NE Tubo 7,Cu 324.75,0.362
Barren Patios,Cu 324.75,1.293
Especial 1,Cu 324.75,3.622
Especial 2,Cu 324.75,0.124
Especial 3,Cu 324.75,1.087
Especial 4,Cu 324.75,2.465
Especial 5,Cu 324.75,0.901
Columna #1,Cu 324.75,1.381
Columna #2,Cu 324.75,1.363
Columna #3,Cu 324.75,1.375
Columna #4,Cu 324.75,1.374
Columna #5,Cu 324.75,1.414
