Sample ID,Analyte Name,Reported Conc (Samp)
Especial 6,Cu 324.75,0.148
Comp. Cabeza Columna,Cu 324.75,0.518
Comp. Cola Columna,Cu 324.75,0.543
Barren,Cu 324.75,0.586
Cabeza puntual retorno,Cu 324.75,0.513
Celda # 11-A,Cu 324.75,1.902
Celda # 11-B,Cu 324.75,0.268
Celda # 11-C,Cu 324.75,0.258
Celda # 6-F2,Cu 324.75,0.203
Celda #5-9,Cu 324.75,0.565
Celda #(F1+F2),Cu 324.75,0.323
NE Tubo 1,Cu 324.75,0.214
NE Tubo 2,Cu 324.75,0.248
NE Tubo 4,Cu 324.75,0.28
NE Tubo 5,Cu 324.75,0.237
NE Tubo 6,Cu 324.75,0.208
NE Tubo 7,Cu 324.75,0.409
Puntual Noroeste,Cu 324.75,0.316
Barren Patios,Cu 324.75,0.532
Tubo 3,Cu 324.75,0.32
Especial 1,Cu 324.75,0.278
Especial 2,Cu 324.75,0.237
Especial 3,Cu 324.75,0.415
Especial 4,Cu 324.75,0.296
Especial 5,Cu 324.75,0.272
