Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.642
Cabeza puntual retorno,Ag 328.07,0.639
Celda #(F1+F2),Ag 328.07,0.671
Comp. Cola Columna,Ag 328.07,0.334
Celda # 11-A,Ag 328.07,0.019
Celda # 11-B,Ag 328.07,0.034
Celda # 11-C,Ag 328.07,0.015
Celda #5-9,Ag 328.07,0.033
Especial 1,Ag 328.07,0.023
Especial 2,Ag 328.07,0.044
Especial 3,Ag 328.07,0.021
Especial 4,Ag 328.07,0.026
Especial 5,Ag 328.07,0.033
Columna #1,Ag 328.07,0.585
Columna #2,Ag 328.07,0.522
Columna #3,Ag 328.07,0.467
Columna #4,Ag 328.07,0.411
Columna #5,Ag 328.07,0.36
NE Tubo 1,Ag 328.07,0.697
NE Tubo 2,Ag 328.07,0.14
NE Tubo 4,Ag 328.07,1.158
NE Tubo 5,Ag 328.07,0.134
NE Tubo 6,Ag 328.07,0.378
NE Tubo 7,Ag 328.07,0.728
Puntual Noroeste,Ag 328.07,0.877
Barren Patios,Ag 328.07,0.335
Tubo 3,Ag 328.07,1.188
