Analista,DESM,,,,,,,
Fecha de inicio,7/7/2022 5:16 PM  GMT: 7/7/2022 10:16 PM,,,,,,,
Hoja de trabajo,SA000027_6,,,,,,,
Comentario,,,,,,,,
Métodos,Ag,,,,,,,
,,,,,,,,
Método: Ag VHAA-Ag (Llama),,,,,,,,
,,,,,,,,
Ag,PATRON,1.0067,,mg/L,0.1036,0.1047,0.1029,0.1034
Ag,BLANCO,0.0056,,mg/L,0.0006,-0.0001,0.0004,0.0015
Ag,BLANCO REACTIVO,0,,mg/L,0.0001,0.0002,0.0001,0.0001
Ag,SA000027-001,1.4529,,mg/L,0.006,0.0066,0.0062,0.0054
Ag,SA000027-002,1.5859,,mg/L,0.0066,0.0063,0.0068,0.0067
Ag,SA000027-003,0.8859,,mg/L,0.0037,0.0037,0.0034,0.0039
Ag,SA000027-004,0.8895,,mg/L,0.0037,0.0035,0.0037,0.0039
Ag,SA000027-005,0.0604,,mg/L,0.0003,0,0.0004,0.0003
Ag,SA000027-006,0.0952,,mg/L,0.0004,0.0001,0.0007,0.0004
Ag,SA000027-007,0.115,,mg/L,0.0005,0.0003,0.0004,0.0007
Ag,SA000027-008,0.5799,,mg/L,0.0024,0.0022,0.0025,0.0025
Ag,SA000027-009,0.0316,,mg/L,0.0001,0.0001,0,0.0003
Ag,SA000027-010,0.6499,,mg/L,0.0027,0.0022,0.0032,0.0027
Ag,PATRON,1.0167,,mg/L,0.1047,0.1048,0.1042,0.105
Ag,BLANCO,-0.0022,,mg/L,-0.0002,-0.0001,-0.0005,-0.0001
Ag,BLANCO REACTIVO,0,,mg/L,0,0.0008,-0.0004,-0.0003
Ag,SA000027-011,0.0659,,mg/L,0.0003,0.0009,-0.0001,0
Ag,SA000027-012,0.0237,,mg/L,0.0001,-0.0004,-0.0004,0.001
Ag,SA000027-013,1.0902,,mg/L,0.0046,0.0041,0.0041,0.0055
Ag,SA000027-014,0.5279,,mg/L,0.0022,0.0028,0.0021,0.0017
Ag,SA000027-015,0.1218,,mg/L,0.0005,0.0005,0.0005,0.0006
Ag,SA000027-016,0.2413,,mg/L,0.001,0.001,0.0006,0.0014
Ag,SA000027-017,0.2787,,mg/L,0.0012,0.0019,0.0011,0.0005
Ag,SA000027-018,0.172,,mg/L,0.0007,0.0006,0.0003,0.0012
Ag,SA000027-019,-0.0452,,mg/L,-0.0002,-0.0002,-0.0001,-0.0003
Ag,SA000027-020,0.0221,,mg/L,0.0001,-0.0004,0.0003,0.0004
Ag,PATRON,1.0113,,mg/L,0.1041,0.106,0.1029,0.1035
Ag,BLANCO,-0.004,,mg/L,-0.0004,-0.0004,-0.0007,-0.0001
Ag,BLANCO REACTIVO,0,,mg/L,0,0.0005,-0.0004,-0.0001
Ag,SA000027-021,2.4384,,mg/L,0.0102,0.0108,0.01,0.0097
Ag,SA000027-022,0.5079,,mg/L,0.0021,0.0028,0.0013,0.0022
Ag,SA000027-023,0.3234,,mg/L,0.0013,0.0011,0.0009,0.0021
Ag,SA000027-024,1.0841,,mg/L,0.0045,0.0046,0.0041,0.0048
Ag,SA000027-025,0.9666,,mg/L,0.004,0.0033,0.0044,0.0043
Ag,SA000027-026,0.8279,,mg/L,0.0034,0.0039,0.0036,0.0028
Ag,SA000027-027,0.2781,,mg/L,0.0012,0.001,0.001,0.0015
Ag,SA000027-028,0.6699,,mg/L,0.0028,0.0026,0.0023,0.0035
Ag,SA000027-029,4.0727,,mg/L,0.0169,0.0167,0.0173,0.0167
Ag,SA000027-030,-0.0828,,mg/L,-0.0003,-0.0006,-0.0006,0.0002
Ag,PATRON,1.0166,,mg/L,0.1047,0.1044,0.1052,0.1044
Ag,BLANCO,-0.0062,,mg/L,-0.0006,-0.0006,-0.0007,-0.0007
Ag,BLANCO REACTIVO,0,,mg/L,-0.0007,-0.0009,-0.0011,-0.0002
Ag,SA000027-031,0.2465,,mg/L,0.001,0.0009,0.0006,0.0016
Ag,SA000027-032,0.0675,,mg/L,0.0003,0.0004,0.0003,0.0001
Ag,SA000027-033,0.3131,,mg/L,0.0013,0.0017,0.0012,0.001
Ag,SA000027-034,0.2801,,mg/L,0.0012,0.0015,0.0012,0.0007
Ag,SA000027-035,2.0955,,mg/L,0.0087,0.0082,0.0085,0.0093
Ag,SA000027-036,0.1457,,mg/L,0.0006,0.0007,0.0007,0.0004
Ag,SA000027-037,0.8133,,mg/L,0.0051,0.0049,0.0054,0.0048
Ag,SA000027-038,0.0971,,mg/L,0.0004,-0.0002,0.0006,0.0008
Ag,SA000027-039,0.4541,,mg/L,0.0019,0.0018,0.0025,0.0014
Ag,SA000027-040,0.4266,,mg/L,0.0018,0.0017,0.001,0.0026
Ag,PATRON,1.0229,,mg/L,0.1053,0.1051,0.1047,0.1061
Ag,BLANCO,0.0073,,mg/L,0.0008,0.0007,0.0011,0.0005
Ag,BLANCO REACTIVO,0,,mg/L,0.0011,0.0014,0.0011,0.0009
Ag,SA000027-041,0.2201,,mg/L,0.0009,0.0008,0.0009,0.0011
Ag,SA000027-042,0.3091,,mg/L,0.0013,0.0009,0.0018,0.0012
Ag,SA000027-043,0.2194,,mg/L,0.0009,0.0003,0.001,0.0014
Ag,SA000027-044,0.4101,,mg/L,0.0017,0.0016,0.0009,0.0026
Ag,SA000027-045,0.2393,,mg/L,0.001,0.0009,0.0003,0.0017
Ag,SA000027-046,0.2463,,mg/L,0.001,0.0017,0.0003,0.001
Ag,SA000027-047,-0.043,,mg/L,-0.0002,0.0003,-0.0004,-0.0004
Ag,SA000027-048,0.2063,,mg/L,0.0009,0.0011,0.0003,0.0011
Ag,SA000027-049,-0.0044,,mg/L,0,-0.0004,0.0003,0.0001
Ag,SA000027-050,0.1342,,mg/L,0.0006,0.0004,0.0006,0.0006
Ag,PATRON,1.0085,,mg/L,0.1038,0.1035,0.1033,0.1047
Ag,BLANCO,-0.0003,,mg/L,0,-0.0004,0.0008,-0.0005
Ag,BLANCO REACTIVO,0,,mg/L,0.0007,0.0011,0.0009,0.0001
Ag,SA000027-051,0.1298,,mg/L,0.0005,0.0004,0.0006,0.0007
Ag,SA000027-052,0.1541,,mg/L,0.0006,0.0007,0.0006,0.0006
Ag,SA000027-053,0.0232,,mg/L,0.0001,-0.0004,0.0005,0.0002
Ag,SA000027-054,0.2791,,mg/L,0.0012,0.0018,0.0006,0.0011
Ag,SA000027-055,0.1856,,mg/L,0.0008,0.0008,0.0012,0.0003
Ag,SA000027-056,24.3233,,mg/L,0.1005,0.1005,0.1016,0.0993
Ag,PATRON,1.0195,,mg/L,0.1049,0.1049,0.1051,0.1049
Ag,BLANCO,-0.0002,,mg/L,0,-0.0006,0.0002,0.0003
Ag,BLANCO REACTIVO,0,,mg/L,0.001,0.0009,0.0012,0.0008
