Analyst,SAMUEL,,,,
Date Started,09/08/2023,,,,
Worksheet,LC000893_24,,,,
Comment,,,,,
Methods,"Au,Au",,,,
,,,,,
Method: Au (Flame),,,,,
,,,,,
09/08/2023,03:19:24 a. m.,PATRON,0.917,,mg/L
09/08/2023,03:19:34 a. m.,BLANCO,0.015,,mg/L
09/08/2023,03:19:44 a. m.,REAGENT BLANK,0.004,,mg/L
09/08/2023,03:19:54 a. m.,LC000893-001,0.003990556,,mg/L
09/08/2023,03:20:04 a. m.,LC000893-002,0.000665093,,mg/L
09/08/2023,03:20:14 a. m.,LC000893-003,0.180060463,,mg/L
09/08/2023,03:20:24 a. m.,LC000893-004,0.019917012,,mg/L
09/08/2023,03:20:34 a. m.,LC000893-005,0.018285182,,mg/L
09/08/2023,03:20:44 a. m.,LC000893-006,0.011949018,,mg/L
09/08/2023,03:20:54 a. m.,PATRON,0.912,,mg/L
09/08/2023,03:21:04 a. m.,LC000893-007,0.027946901,,mg/L
09/08/2023,03:21:14 a. m.,LC000893-008,0.464060947,,mg/L
09/08/2023,03:21:24 a. m.,LC000893-009,1.143437979,,mg/L
09/08/2023,03:21:34 a. m.,LC000893-010,0.978304273,,mg/L
09/08/2023,03:21:44 a. m.,LC000893-011,0.02303609,,mg/L
09/08/2023,03:21:54 a. m.,LC000893-012,0.011362877,,mg/L
09/08/2023,03:22:04 a. m.,PATRON,0.88,,mg/L
09/08/2023,03:22:14 a. m.,LC000893-013,0.017828254,,mg/L
09/08/2023,03:22:24 a. m.,LC000893-014,0.047110344,,mg/L
09/08/2023,03:22:34 a. m.,LC000893-015,0.046053729,,mg/L
09/08/2023,03:22:44 a. m.,LC000893-016,0.024749164,,mg/L
09/08/2023,03:22:54 a. m.,LC000893-017,0.013624884,,mg/L
09/08/2023,03:23:04 a. m.,PATRON,0.878,,mg/L
