Analista,,,,,,,,,,
Fecha de inicio,20/07/2022 02:36,,,,,,,,,
Hoja de trabajo,Ec000085-re_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
Au,PATRON,0.5215,,mg/L,2.7,0.0126,-0.0013,0.013,0.0123,0.0126
Au,BLANCO,-0.0024,,mg/L,>100,-0.0001,-0.0021,-0.0002,-0.0002,0.0002
Au,BLANCO REACTIVO,0,,mg/L,20.6,0.0007,-0.0012,0.0005,0.0007,0.0008
Au,EC000067-002,0.5286,,mg/L,2.4,0.0573,-0.0012,0.0589,0.0564,0.0566
Au,EC000067-003,0.667,,mg/L,1.1,0.0731,-0.0008,0.0722,0.0736,0.0735
Au,EC000067-005,0.6376,,mg/L,2.3,0.0697,-0.0013,0.0693,0.0715,0.0684
Au,EC000067-006,0.3946,,mg/L,1.9,0.0423,-0.0011,0.0416,0.0432,0.042
Au,EC000067-008,0.3756,,mg/L,2.7,0.0401,-0.001,0.0408,0.0408,0.0389
Au,EC000067-009,0.5491,,mg/L,1.1,0.0596,-0.0011,0.0589,0.0601,0.0599
Au,EC000067-011,0.6077,,mg/L,2,0.0663,-0.0013,0.0673,0.0669,0.0648
Au,EC000067-031,1.0115,,mg/L,1.6,0.1126,-0.0009,0.1116,0.1116,0.1147
Au,EC000067-054,1.0409,,mg/L,1.4,0.116,-0.001,0.1169,0.1169,0.1142
Au,EC000067-056,0.4837,,mg/L,1.5,0.0523,-0.0013,0.0526,0.0528,0.0514
Au,EC000067-058,0.4839,,mg/L,1.1,0.0523,-0.001,0.0527,0.0524,0.0516
Au,EC000067-060,1.1971,,mg/L,0.9,0.1336,-0.0008,0.1344,0.1342,0.1323
Au,EC000067-062,0.3481,,mg/L,1.3,0.0371,-0.0015,0.0376,0.0367,0.037
Au,PATRON,0.5144,,mg/L,1.2,0.0125,-0.0018,0.0126,0.0124,0.0123
Au,BLANCO,0.0189,,mg/L,11.1,0.0005,-0.0016,0.0005,0.0005,0.0004
Au,BLANCO REACTIVO,0,,mg/L,>100,0.0002,-0.001,-0.0001,0.0004,0.0004
