Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.336
Cabeza puntual retorno,Cu 324.75,0.296
Celda #(F1+F2),Cu 324.75,0.16
Puntual Noroeste,Cu 324.75,0.165
Tubo 3,Cu 324.75,0.157
NE Tubo 2,Cu 324.75,0.512
NE Tubo 4,Cu 324.75,0.108
Especial 1,Cu 324.75,0.041
Especial 2,Cu 324.75,0.076
Especial 3,Cu 324.75,0.085
Especial 4,Cu 324.75,0.091
Especial 5,Cu 324.75,5.025
Comp. Cola Columna,Cu 324.75,0.318
Barren,Cu 324.75,0.357
Barren Patios,Cu 324.75,0.349
NE Tubo 1,Cu 324.75,0.068
NE Tubo 5,Cu 324.75,0.07
NE Tubo 6,Cu 324.75,0.064
NE Tubo 7,Cu 324.75,0.174
Celda # 11-A,Cu 324.75,0.212
Celda # 11-B,Cu 324.75,1.222
Celda # 11-C,Cu 324.75,1.263
Celda # 6-F2,Cu 324.75,0.244
Celda #5-9,Cu 324.75,0.188
