"Analyst",""
"Date Started","9/28/2024 10:52 PM  GMT: 9/29/2024 5:52 AM"
"Worksheet","EXP000110-RE_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"9/28/2024","10:56:42 PM","BLANCO",0.0065,"","mg/L"
"9/28/2024","10:56:52 PM","REAGENT BLANK",0.0000,"","mg/L"
"9/28/2024","11:00:48 PM","PATRON",0.8841,"","mg/L"
"9/28/2024","11:01:00 PM","EXP000088-001",0.1845,"","mg/L"
"9/28/2024","11:01:12 PM","EXP000088-003",0.1160,"","mg/L"
"9/28/2024","11:01:40 PM","EXP000088-006",0.2758,"","mg/L"
"9/28/2024","11:01:52 PM","EXP000088-007",0.9805,"","mg/L"
"9/28/2024","11:02:04 PM","EXP000088-009",0.0306,"","mg/L"
"9/28/2024","11:03:40 PM","EXP000088-010",0.5979,"","mg/L"
"9/28/2024","11:03:52 PM","PATRON",0.8861,"","mg/L"
"9/28/2024","11:04:16 PM","PATRON",0.8747,"","mg/L"
"9/28/2024","11:06:06 PM","EXP000088-005",0.2658,"","mg/L"
"9/28/2024","11:06:06 PM","BLANCO","","","mg/L"

"Method: Au AU ALTO (Flame)"

