Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Cu 324.75,0.664
Columna #2,Cu 324.75,0.701
Columna #3,Cu 324.75,0.705
Columna #4,Cu 324.75,0.702
Columna #5,Cu 324.75,0.706
Comp. Cabeza Columna,Cu 324.75,0.655
Comp. Cola Columna,Cu 324.75,0.693
Barren,Cu 324.75,0.687
Cabeza puntual retorno,Cu 324.75,0.677
Celda # 11-A,Cu 324.75,0.371
Celda # 11-B,Cu 324.75,0.030
Celda # 11-C,Cu 324.75,0.326
Celda #5-9,Cu 324.75,1.612
Celda #(F1+F2),Cu 324.75,0.537
NE Tubo 1,Cu 324.75,0.021
NE Tubo 2,Cu 324.75,0.041
NE Tubo 4,Cu 324.75,0.050
NE Tubo 5,Cu 324.75,0.048
NE Tubo 6,Cu 324.75,0.061
NE Tubo 7,Cu 324.75,0.377
Puntual Noroeste,Cu 324.75,0.557
Barren Patios,Cu 324.75,0.533
Tubo 3,Cu 324.75,1.368
Especial 1,Cu 324.75,0.105
Especial 2,Cu 324.75,0.020
Especial 3,Cu 324.75,0.039
Especial 4,Cu 324.75,0.149
Especial 5,Cu 324.75,0.174
