"Analista",""
"Fecha de inicio","03:29 p. m. 19/01/2023"
"Hoja de trabajo","Sa000077_6"
"Comentario",""
"Métodos","Ag"

"Método: Ag (Llama)"

"Ag","PATRON",0.9968,"","mg/L",0.1,0.1306,0.1305,0.1307,0.1305
"Ag","BLANCO",0.0004,"","mg/L",">100",0.0000,0.0000,0.0000,0.0001
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",58.7,0.0003,0.0003,0.0001,0.0004
"Ag","SA000077-001",1.6221,"","mg/L",1.0,0.0088,0.0087,0.0089,0.0089
"Ag","SA000077-002",0.7725,"","mg/L",0.7,0.0042,0.0042,0.0042,0.0042
"Ag","SA000077-003",0.6767,"","mg/L",2.1,0.0036,0.0036,0.0037,0.0036
"Ag","SA000077-004",0.7901,"","mg/L",0.8,0.0043,0.0043,0.0042,0.0043
"Ag","SA000077-005",0.1333,"","mg/L",4.9,0.0007,0.0007,0.0007,0.0007
"Ag","PATRON",0.9901,"","mg/L",0.5,0.1297,0.1290,0.1301,0.1301
"Ag","SA000077-006",0.9428,"","mg/L",1.4,0.0052,0.0052,0.0052,0.0051
"Ag","SA000077-007",1.5393,"","mg/L",0.3,0.0084,0.0084,0.0084,0.0084
"Ag","SA000077-008",1.5014,"","mg/L",2.0,0.0080,0.0082,0.0080,0.0078
"Ag","SA000077-009",1.5151,"","mg/L",0.5,0.0080,0.0081,0.0081,0.0080
"Ag","SA000077-010",0.7162,"","mg/L",3.8,0.0038,0.0037,0.0038,0.0040
"Ag","PATRON",0.9980,"","mg/L",0.7,0.1307,0.1306,0.1298,0.1317
"Ag","BLANCO",-0.0002,"","mg/L",">100",0.0000,0.0000,0.0001,-0.0001
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",38.7,0.0003,0.0002,0.0003,0.0004
"Ag","SA000077-011",1.1191,"","mg/L",1.1,0.0061,0.0061,0.0060,0.0061
"Ag","SA000077-012",1.2172,"","mg/L",1.4,0.0066,0.0067,0.0066,0.0065
"Ag","SA000077-013",0.7693,"","mg/L",2.8,0.0041,0.0040,0.0042,0.0042
"Ag","SA000077-014",2.4166,"","mg/L",0.8,0.0132,0.0132,0.0132,0.0134
"Ag","SA000077-015",2.6542,"","mg/L",1.7,0.0145,0.0143,0.0148,0.0145
"Ag","PATRON",0.9918,"","mg/L",0.3,0.1299,0.1300,0.1295,0.1302
"Ag","SA000077-016",3.4340,"","mg/L",5.5,0.0190,0.0178,0.0197,0.0196
"Ag","SA000077-017",26.4909,"","mg/L",0.3,0.1403,0.1408,0.1403,0.1399
"Ag","SA000077-018",3.1762,"","mg/L",0.3,0.0169,0.0169,0.0170,0.0169
"Ag","SA000077-019",1.3405,"","mg/L",0.7,0.0072,0.0071,0.0072,0.0071
"Ag","SA000077-020",1.6830,"","mg/L",0.7,0.0092,0.0091,0.0092,0.0092
"Ag","PATRON",0.9940,"","mg/L",0.3,0.1302,0.1306,0.1298,0.1302
"Ag","BLANCO",-0.0008,"","mg/L",31.4,-0.0001,-0.0001,-0.0001,-0.0001
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",37.4,0.0002,0.0004,0.0002,0.0002
"Ag","SA000077-021",1.7402,"","mg/L",0.7,0.0093,0.0092,0.0093,0.0092
"Ag","SA000077-022",2.5817,"","mg/L",1.4,0.0138,0.0136,0.0140,0.0139
"Ag","SA000077-023",1.0230,"","mg/L",1.0,0.0056,0.0055,0.0055,0.0056
"Ag","SA000077-024",1.8032,"","mg/L",2.4,0.0095,0.0098,0.0093,0.0095
"Ag","SA000077-025",0.8485,"","mg/L",2.3,0.0046,0.0046,0.0045,0.0047
"Ag","PATRON",0.9943,"","mg/L",0.9,0.1302,0.1315,0.1300,0.1293
"Ag","SA000077-026",2.0623,"","mg/L",1.1,0.0110,0.0110,0.0111,0.0108
"Ag","SA000077-027",0.7473,"","mg/L",0.9,0.0041,0.0041,0.0040,0.0041
"Ag","SA000077-028",0.8221,"","mg/L",1.7,0.0044,0.0044,0.0045,0.0044
"Ag","SA000077-029",0.7670,"","mg/L",1.9,0.0041,0.0042,0.0040,0.0041
"Ag","SA000077-030",1.2155,"","mg/L",2.5,0.0065,0.0064,0.0067,0.0066
"Ag","PATRON",1.0007,"","mg/L",0.7,0.1311,0.1313,0.1318,0.1301
"Ag","BLANCO",0.0000,"","mg/L",">100",0.0000,0.0000,0.0000,0.0000
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",13.3,0.0002,0.0002,0.0002,0.0002
"Ag","SA000077-031",0.8799,"","mg/L",1.3,0.0047,0.0046,0.0047,0.0046
"Ag","SA000077-032",0.0239,"","mg/L",83.7,0.0001,0.0001,0.0002,0.0001
"Ag","PATRON",0.9961,"","mg/L",0.9,0.1305,0.1313,0.1292,0.1310
"Ag","BLANCO",0.0022,"","mg/L",20.5,0.0003,0.0004,0.0002,0.0003
"Ag","BLANCO REACTIVO",0.0000,"","mg/L",30.7,0.0003,0.0003,0.0002,0.0004
