Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.640
Comp. Cola Columna,Cu 324.75,0.693
Barren,Cu 324.75,0.659
Cabeza puntual retorno,Cu 324.75,0.641
Celda # 11-A,Cu 324.75,0.265
Celda # 11-B,Cu 324.75,2.573
Celda # 11-C,Cu 324.75,0.603
Celda # 6-F2,Cu 324.75,0.055
Celda #5-9,Cu 324.75,2.339
Celda #(F1+F2),Cu 324.75,0.642
NE Tubo 1,Cu 324.75,0.048
NE Tubo 2,Cu 324.75,0.511
NE Tubo 4,Cu 324.75,0.081
NE Tubo 5,Cu 324.75,0.055
NE Tubo 6,Cu 324.75,0.065
NE Tubo 7,Cu 324.75,0.558
Puntual Noroeste,Cu 324.75,0.530
Barren Patios,Cu 324.75,0.470
Tubo 3,Cu 324.75,1.024
Especial 1,Cu 324.75,0.293
Especial 2,Cu 324.75,0.121
Especial 3,Cu 324.75,0.097
Especial 4,Cu 324.75,0.125
Especial 5,Cu 324.75,0.481
Especial 6,Cu 324.75,0.087
