Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.400
Comp. Cola Columna,Cu 324.75,0.429
Barren,Cu 324.75,0.341
Cabeza puntual retorno,Cu 324.75,0.375
Celda # 11-A,Cu 324.75,0.083
Celda # 11-B,Cu 324.75,0.060
Celda # 11-C,Cu 324.75,0.178
Celda #5-9,Cu 324.75,0.479
Celda #(F1+F2),Cu 324.75,0.382
NE Tubo 1,Cu 324.75,0.026
NE Tubo 2,Cu 324.75,0.141
NE Tubo 4,Cu 324.75,0.074
NE Tubo 5,Cu 324.75,0.072
NE Tubo 6,Cu 324.75,0.101
NE Tubo 7,Cu 324.75,0.105
Puntual Noroeste,Cu 324.75,0.385
Barren Patios,Cu 324.75,0.258
Tubo 3,Cu 324.75,1.061
Especial 1,Cu 324.75,0.066
Especial 2,Cu 324.75,0.047
Especial 3,Cu 324.75,0.085
Especial 4,Cu 324.75,0.087
Especial 5,Cu 324.75,0.076
Columna #1,Cu 324.75,0.409
Columna #2,Cu 324.75,0.417
Columna #3,Cu 324.75,0.436
Columna #4,Cu 324.75,0.423
Columna #5,Cu 324.75,0.402
