Analista,JCAN,,,,,,,,,
Fecha de inicio,12/07/2022 01:10,,,,,,,,,
Hoja de trabajo,Ec000050_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
Au,PATRON,0.5043,,mg/L,0.8,0.013,-0.0022,0.0131,0.0129,0.013
Au,BLANCO,0.0022,,mg/L,>100,0.0001,-0.0018,0.0002,0,0
Au,BLANCO REACTIVO,0,,mg/L,31.6,0.0004,-0.0013,0.0003,0.0006,0.0004
Au,EC000050-001,0.3371,,mg/L,0.1,0.0368,-0.002,0.0368,0.0368,0.0367
Au,EC000050-002,0.3116,,mg/L,0.6,0.034,-0.0018,0.0342,0.0339,0.0339
Au,EC000050-003,0.274,,mg/L,1,0.03,-0.0018,0.0301,0.0302,0.0296
Au,EC000050-004,0.0025,,mg/L,71.6,0.0003,-0.002,0.0004,0,0.0004
Au,EC000050-005,-0.0045,,mg/L,21.5,-0.0005,-0.0015,-0.0004,-0.0006,-0.0005
Au,EC000050-006,0.0847,,mg/L,2.4,0.0093,-0.0022,0.0094,0.0091,0.0096
Au,PATRON,0.4831,,mg/L,2.4,0.0124,-0.0018,0.0128,0.0122,0.0123
Au,BLANCO,-0.013,,mg/L,58.1,-0.0003,-0.002,-0.0002,-0.0002,-0.0006
Au,BLANCO REACTIVO,0,,mg/L,>100,0,-0.0016,-0.0003,0.0003,0
