Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.342
Comp. Cola Columna,Cu 324.75,0.254
Barren,Cu 324.75,0.304
Cabeza puntual retorno,Cu 324.75,0.313
Celda # 11-A,Cu 324.75,0.089
Celda # 11-B,Cu 324.75,0.05
Celda # 11-C,Cu 324.75,0.158
Celda # 6-F2,Cu 324.75,0.518
Celda #5-9,Cu 324.75,0.655
Celda #(F1+F2),Cu 324.75,0.276
NE Tubo 1,Cu 324.75,0.031
NE Tubo 2,Cu 324.75,0.113
NE Tubo 4,Cu 324.75,0.084
NE Tubo 5,Cu 324.75,0.064
NE Tubo 6,Cu 324.75,0.088
NE Tubo 7,Cu 324.75,0.109
Puntual Noroeste,Cu 324.75,0.257
Barren Patios,Cu 324.75,0.231
Tubo 3,Cu 324.75,0.825
Especial 1,Cu 324.75,0.044
Especial 2,Cu 324.75,0.026
Especial 3,Cu 324.75,0.06
Especial 4,Cu 324.75,0.092
Especial 5,Cu 324.75,0.064
Especial 6,Cu 324.75,0.016
