Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.377
Cabeza puntual retorno,Cu 324.75,0.394
Celda #(F1+F2),Cu 324.75,0.271
Puntual Noroeste,Cu 324.75,0.144
Tubo 3,Cu 324.75,0.106
Comp. Cola Columna,Cu 324.75,0.422
Barren,Cu 324.75,0.487
Celda # 11-A,Cu 324.75,4.348
Celda # 11-B,Cu 324.75,0.353
Celda # 11-C,Cu 324.75,0.137
Celda #5-9,Cu 324.75,0.546
NE Tubo 1,Cu 324.75,0.053
NE Tubo 2,Cu 324.75,0.121
NE Tubo 4,Cu 324.75,0.151
NE Tubo 5,Cu 324.75,0.055
NE Tubo 6,Cu 324.75,0.065
NE Tubo 7,Cu 324.75,0.527
Barren Patios,Cu 324.75,0.430
Especial 1,Cu 324.75,0.158
Especial 2,Cu 324.75,0.123
Especial 3,Cu 324.75,0.143
Especial 4,Cu 324.75,0.146
Especial 5,Cu 324.75,0.155
Columna #1,Cu 324.75,0.482
Columna #2,Cu 324.75,0.489
Columna #3,Cu 324.75,0.468
Columna #4,Cu 324.75,0.489
Columna #5,Cu 324.75,0.471
