Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.028
Comp. Cola Columna,Cu 324.75,0.800
Barren,Cu 324.75,0.658
Cabeza puntual retorno,Cu 324.75,1.034
Celda # 11-A,Cu 324.75,10.51
Celda # 11-B,Cu 324.75,0.103
Celda # 11-C,Cu 324.75,0.296
Celda # 6-F2,Cu 324.75,0.288
Celda #5-9,Cu 324.75,0.028
Celda #(F1+F2),Cu 324.75,0.970
NE Tubo 1,Cu 324.75,0.015
NE Tubo 2,Cu 324.75,1.524
NE Tubo 4,Cu 324.75,0.442
NE Tubo 5,Cu 324.75,0.162
NE Tubo 6,Cu 324.75,1.062
NE Tubo 7,Cu 324.75,0.453
Puntual Noroeste,Cu 324.75,0.955
Barren Patios,Cu 324.75,0.759
Tubo 3,Cu 324.75,1.293
Especial 1,Cu 324.75,0.238
Especial 2,Cu 324.75,0.036
Especial 3,Cu 324.75,4.022
Especial 4,Cu 324.75,4.827
Especial 5,Cu 324.75,0.069
