Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.599
Cabeza puntual retorno,Cu 324.75,0.931
Celda #(F1+F2),Cu 324.75,0.537
Puntual Noroeste,Cu 324.75,0.327
Tubo 3,Cu 324.75,0.090
Comp. Cola Columna,Cu 324.75,0.642
Barren,Cu 324.75,0.556
Celda # 11-A,Cu 324.75,0.144
Celda # 11-B,Cu 324.75,0.134
Celda # 11-C,Cu 324.75,0.193
Celda # 6-F2,Cu 324.75,0.466
Celda #5-9,Cu 324.75,0.180
NE Tubo 1,Cu 324.75,2.827
NE Tubo 2,Cu 324.75,0.391
NE Tubo 4,Cu 324.75,0.221
NE Tubo 5,Cu 324.75,0.112
NE Tubo 6,Cu 324.75,0.162
NE Tubo 7,Cu 324.75,0.495
Barren Patios,Cu 324.75,0.610
Especial 1,Cu 324.75,0.145
Especial 2,Cu 324.75,0.201
Especial 3,Cu 324.75,0.158
Especial 4,Cu 324.75,0.168
Especial 5,Cu 324.75,0.707
