Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.281
Cabeza puntual retorno,Cu 324.75,0.261
Celda #(F1+F2),Cu 324.75,0.231
Puntual Noroeste,Cu 324.75,0.194
Tubo 3,Cu 324.75,0.202
Comp. Cola Columna,Cu 324.75,0.328
Barren,Cu 324.75,0.308
Celda # 11-A,Cu 324.75,0.323
Celda # 11-B,Cu 324.75,0.159
Celda # 11-C,Cu 324.75,0.132
Celda # 6-F2,Cu 324.75,2.636
Celda #5-9,Cu 324.75,1.303
NE Tubo 1,Cu 324.75,0.171
NE Tubo 2,Cu 324.75,0.298
NE Tubo 4,Cu 324.75,0.129
NE Tubo 5,Cu 324.75,0.080
NE Tubo 6,Cu 324.75,0.102
NE Tubo 7,Cu 324.75,0.702
Barren Patios,Cu 324.75,0.353
Especial 1,Cu 324.75,0.680
Especial 2,Cu 324.75,2.061
Especial 3,Cu 324.75,0.152
Especial 4,Cu 324.75,0.177
Especial 5,Cu 324.75,0.312
