Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Cu 324.75,2.261
Columna #2,Cu 324.75,2.283
Columna #3,Cu 324.75,2.317
Columna #4,Cu 324.75,2.294
Columna #5,Cu 324.75,2.344
Comp. Cabeza Columna,Cu 324.75,2.262
Comp. Cola Columna,Cu 324.75,2.437
Barren,Cu 324.75,2.303
Cabeza puntual retorno,Cu 324.75,2.260
Celda # 11-A,Cu 324.75,0.469
Celda # 11-B,Cu 324.75,0.063
Celda # 11-C,Cu 324.75,0.043
Celda #5-9,Cu 324.75,2.427
Celda #(F1+F2),Cu 324.75,2.329
NE Tubo 1,Cu 324.75,0.036
NE Tubo 2,Cu 324.75,0.147
NE Tubo 4,Cu 324.75,1.563
NE Tubo 5,Cu 324.75,6.852
NE Tubo 6,Cu 324.75,6.517
NE Tubo 7,Cu 324.75,0.558
Puntual Noroeste,Cu 324.75,2.080
Barren Patios,Cu 324.75,1.904
Tubo 3,Cu 324.75,1.262
Especial 1,Cu 324.75,0.522
Especial 2,Cu 324.75,0.035
Especial 3,Cu 324.75,0.782
Especial 4,Cu 324.75,2.948
Especial 5,Cu 324.75,0.188
