Analyst,,,,,
Date Started,6/07/2023 12:17 AM  GMT: 4/29/2023 7:17 AM,,,,
Worksheet,LC000666_24,,,,
Comment,,,,,
Methods,"Au,Au",,,,
,,,,,
Method: Au (Flame),,,,,
,,,,,
07/06/2023,01:11:24 a. m.,PATRON,0.895,,mg/L
07/06/2023,01:11:24 a. m.,BLANCO,0.012,,mg/L
07/06/2023,01:11:24 a. m.,REAGENT BLANK,0.008,,mg/L
07/06/2023,01:11:24 a. m.,LC000666-001,0.33,,mg/L
07/06/2023,01:11:24 a. m.,LC000666-002,0.038,,mg/L
07/06/2023,01:11:24 a. m.,LC000666-003,0.132,,mg/L
07/06/2023,01:11:24 a. m.,LC000666-004,0.165,,mg/L
07/06/2023,01:11:24 a. m.,LC000666-005,0.158,,mg/L
07/06/2023,01:11:24 a. m.,LC000666-006,0.029,,mg/L
07/06/2023,01:11:24 a. m.,PATRON,0.906,,mg/L
07/06/2023,01:11:24 a. m.,LC000666-007,0.432,,mg/L
07/06/2023,01:11:24 a. m.,LC000666-008,0.288,,mg/L
07/06/2023,01:11:24 a. m.,LC000666-009,0.157,,mg/L
07/06/2023,01:11:24 a. m.,LC000666-010,0.217,,mg/L
07/06/2023,01:11:24 a. m.,LC000666-011,0.188,,mg/L
07/06/2023,01:11:24 a. m.,LC000666-012,0.19,,mg/L
07/06/2023,01:11:24 a. m.,PATRON,0.897,,mg/L
07/06/2023,01:11:24 a. m.,LC000666-013,0.015,,mg/L
07/06/2023,01:11:24 a. m.,LC000666-014,0.374,,mg/L
07/06/2023,01:11:24 a. m.,PATRON,0.906,,mg/L
