Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.155
Comp. Cola Columna,Au 242.80,0.012
Barren,Au 242.80,0.021
Cabeza puntual retorno,Au 242.80,0.153
Columna #1,Au 242.80,0.142
Columna #2,Au 242.80,0.102
Columna #3,Au 242.80,0.065
Columna #4,Au 242.80,0.045
Columna #5,Au 242.80,0.019
Celda # 11-A,Au 242.80,0.042
Celda # 11-B,Au 242.80,0.007
Celda # 11-C,Au 242.80,0.169
Celda #5-9,Au 242.80,0.137
NE Tubo 1,Au 242.80,0.053
NE Tubo 2,Au 242.80,0.025
NE Tubo 4,Au 242.80,0.312
NE Tubo 5,Au 242.80,0.399
NE Tubo 6,Au 242.80,0.326
NE Tubo 7,Au 242.80,0.275
Puntual Noroeste,Au 242.80,0.19
Barren Patios,Au 242.80,0.019
Tubo 3,Au 242.80,0.103
Especial 1,Au 242.80,0.033
Especial 2,Au 242.80,0.04
Especial 3,Au 242.80,0.015
Especial 4,Au 242.80,0.009
Especial 5,Au 242.80,0.063
