Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.506
Comp. Cola Columna,Cu 324.75,0.528
Barren,Cu 324.75,0.459
Cabeza puntual retorno,Cu 324.75,0.803
Celda # 11-A,Cu 324.75,0.233
Celda # 11-B,Cu 324.75,0.136
Celda # 11-C,Cu 324.75,0.039
Celda #5-9,Cu 324.75,0.716
Celda #(F1+F2),Cu 324.75,0.557
NE Tubo 1,Cu 324.75,0.079
NE Tubo 2,Cu 324.75,0.326
NE Tubo 4,Cu 324.75,0.131
NE Tubo 5,Cu 324.75,0.296
NE Tubo 6,Cu 324.75,1.232
NE Tubo 7,Cu 324.75,1.027
Puntual Noroeste,Cu 324.75,0.492
Barren Patios,Cu 324.75,0.708
Tubo 3,Cu 324.75,0.36
Especial 1,Cu 324.75,0.53
Especial 2,Cu 324.75,0.693
Especial 3,Cu 324.75,0.121
Especial 4,Cu 324.75,0.107
Especial 5,Cu 324.75,0.319
Columna #2,Cu 324.75,0.652
Columna #4,Cu 324.75,0.616
Columna #5,Cu 324.75,0.575
