Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.1
Comp. Cola Columna,Au 242.80,0.01
Barren,Au 242.80,0.019
Cabeza puntual retorno,Au 242.80,0.101
Celda # 11-A,Au 242.80,0.086
Celda # 11-B,Au 242.80,0.034
Celda # 11-C,Au 242.80,0.006
Celda #5-9,Au 242.80,0.054
Celda #(F1+F2),Au 242.80,0.096
NE Tubo 1,Au 242.80,0.012
NE Tubo 2,Au 242.80,0.059
NE Tubo 4,Au 242.80,0.069
NE Tubo 5,Au 242.80,0.026
NE Tubo 6,Au 242.80,0.028
NE Tubo 7,Au 242.80,0.079
Puntual Noroeste,Au 242.80,0.102
Barren Patios,Au 242.80,0.011
Tubo 3,Au 242.80,0.149
Especial 1,Au 242.80,0.11
Especial 2,Au 242.80,0.04
Especial 3,Au 242.80,0.015
Especial 4,Au 242.80,0.005
Especial 5,Au 242.80,0.023
Columna #1,Au 242.80,0.065
Columna #2,Au 242.80,0.047
Columna #3,Au 242.80,0.04
Columna #4,Au 242.80,0.021
Columna #5,Au 242.80,0.013
