Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.512
Comp. Cola Columna,Cu 324.75,0.373
Barren,Cu 324.75,0.499
Cabeza puntual retorno,Cu 324.75,0.529
Celda # 11-A,Cu 324.75,0.372
Celda # 11-B,Cu 324.75,0.357
Celda # 11-C,Cu 324.75,0.416
Celda # 6-F2,Cu 324.75,0.111
Celda #5-9,Cu 324.75,2.611
Celda #(F1+F2),Cu 324.75,0.596
NE Tubo 1,Cu 324.75,0.093
NE Tubo 2,Cu 324.75,0.948
NE Tubo 4,Cu 324.75,0.176
NE Tubo 5,Cu 324.75,0.913
NE Tubo 6,Cu 324.75,2.774
NE Tubo 7,Cu 324.75,1.624
Puntual Noroeste,Cu 324.75,0.684
Barren Patios,Cu 324.75,0.445
Tubo 3,Cu 324.75,0.419
Especial 1,Cu 324.75,0.164
Especial 2,Cu 324.75,0.142
Especial 3,Cu 324.75,0.166
Especial 4,Cu 324.75,0.216
Especial 5,Cu 324.75,0.389
Especial 6,Cu 324.75,0.15
