Analyst,,,,,
Date Started,28/07/2023,,,,
Worksheet,LC000803-RCK_24,,,,
Comment,,,,,
Methods,"Au,Au",,,,
,,,,,
Method: Au (Flame),,,,,
,,,,,
28/07/2023,02:09:00 p. m.,PATRON,0.912,,mg/L
28/07/2023,02:09:20 p. m.,BLANCO,-0.011,,mg/L
28/07/2023,02:09:40 p. m.,REAGENT BLANK,-0.015,,mg/L
28/07/2023,02:10:00 p. m.,LC000803-001,0.047259294,,mg/L
28/07/2023,02:10:20 p. m.,LC000803-002,0.198292756,,mg/L
28/07/2023,02:10:40 p. m.,LC000803-003,0.058970515,,mg/L
28/07/2023,02:11:00 p. m.,LC000803-004,0.040574697,,mg/L
28/07/2023,02:11:20 p. m.,LC000803-005,1.687264732,,mg/L
28/07/2023,02:11:40 p. m.,LC000803-006,0.040295724,,mg/L
28/07/2023,02:12:00 p. m.,PATRON,0.913,,mg/L
28/07/2023,02:12:20 p. m.,LC000803-007,0.036866053,,mg/L
28/07/2023,02:12:40 p. m.,LC000803-008,0.396679889,,mg/L
28/07/2023,02:13:00 p. m.,LC000803-009,0.484018265,,mg/L
28/07/2023,02:13:20 p. m.,LC000803-010,0.017333911,,mg/L
28/07/2023,02:13:40 p. m.,LC000803-011,0.021265991,,mg/L
28/07/2023,02:14:00 p. m.,LC000803-012,0.119173729,,mg/L
28/07/2023,02:14:20 p. m.,PATRON,0.902,,mg/L
28/07/2023,02:14:40 p. m.,LC000803-013,0.477087257,,mg/L
28/07/2023,02:15:00 p. m.,LC000803-014,1.034753583,,mg/L
28/07/2023,02:15:20 p. m.,LC000803-015,0.052335078,,mg/L
28/07/2023,02:15:40 p. m.,LC000803-016,0.052192414,,mg/L
28/07/2023,02:16:00 p. m.,LC000803-017,0.222127296,,mg/L
28/07/2023,02:16:20 p. m.,PATRON,0.873,,mg/L
28/07/2023,02:16:40 p. m.,BLANCO,0.01,,mg/L
28/07/2023,02:17:00 p. m.,REAGENT BLANK,0.015,,mg/L
