Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.417
Comp. Cola Columna,Cu 324.75,0.412
Barren,Cu 324.75,0.373
Cabeza puntual retorno,Cu 324.75,0.415
Celda # 11-A,Cu 324.75,0.148
Celda # 11-B,Cu 324.75,0.085
Celda # 11-C,Cu 324.75,0.108
Celda # 6-F2,Cu 324.75,0.131
Celda #5-9,Cu 324.75,0.927
Celda #(F1+F2),Cu 324.75,0.543
NE Tubo 1,Cu 324.75,0.071
NE Tubo 2,Cu 324.75,0.107
NE Tubo 4,Cu 324.75,0.099
NE Tubo 5,Cu 324.75,0.099
NE Tubo 6,Cu 324.75,0.094
NE Tubo 7,Cu 324.75,0.134
Puntual Noroeste,Cu 324.75,0.583
Barren Patios,Cu 324.75,0.414
Tubo 3,Cu 324.75,1.767
Especial 1,Cu 324.75,0.121
Especial 2,Cu 324.75,0.090
Especial 3,Cu 324.75,0.125
Especial 4,Cu 324.75,1.435
Especial 5,Cu 324.75,0.131
