Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Cu 324.75,0.731
Columna #2,Cu 324.75,0.617
Columna #3,Cu 324.75,0.476
Columna #4,Cu 324.75,0.372
Columna #5,Cu 324.75,0.272
Comp. Cabeza Columna,Cu 324.75,0.774
Comp. Cola Columna,Cu 324.75,0.223
Barren,Cu 324.75,0.193
Cabeza puntual retorno,Cu 324.75,0.682
Celda # 11-A,Cu 324.75,0.056
Celda # 11-B,Cu 324.75,0.069
Celda # 11-C,Cu 324.75,0.001
Celda #5-9,Cu 324.75,0.01
Celda #(F1+F2),Cu 324.75,0.881
NE Tubo 1,Cu 324.75,3.641
NE Tubo 2,Cu 324.75,0.218
NE Tubo 4,Cu 324.75,0.539
NE Tubo 5,Cu 324.75,0.077
NE Tubo 6,Cu 324.75,0.096
Especial 7,Cu 324.75,0.808
Puntual Noroeste,Cu 324.75,0.952
Barren Patios,Cu 324.75,0.332
Tubo 3,Cu 324.75,1.685
Especial 1,Cu 324.75,0.065
Especial 2,Cu 324.75,0.014
Especial 3,Cu 324.75,0.079
Especial 4,Cu 324.75,0.084
Especial 5,Cu 324.75,0.045
