Analista,,,,,,,,,,
Fecha de inicio,14/02/2023 10:04 a. m.  GMT: 14/02/2023 04:04 p. m.,,,,,,,,,
Hoja de trabajo,SA000363-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5062,,mg/L,0.7,0.016,-0.0012,0.016,0.0161,0.0159
,BLANCO,-0.0051,,mg/L,>100,-0.0002,0.0009,0.0002,-0.0003,-0.0004
,BLANCO REACTIVO,0,,mg/L,>100,0,-0.0001,-0.0001,-0.0001,0.0001
,SA000348-021,0.0858,,mg/L,3.4,0.0127,-0.0011,0.0131,0.0122,0.0126
,SA000348-023,0.0431,,mg/L,1.9,0.0063,-0.001,0.0064,0.0062,0.0063
,SA000348-024,0.04,,mg/L,4.6,0.0059,-0.0012,0.0058,0.0057,0.0062
,SA000348-025,0.0313,,mg/L,1.6,0.0046,-0.0008,0.0045,0.0046,0.0046
,SA000348-026,0.0539,,mg/L,1.3,0.0079,-0.0007,0.0079,0.0081,0.0079
,PATRON,0.491,,mg/L,0.7,0.0169,-0.0016,0.0168,0.017,0.017
,SA000348-027,0.0358,,mg/L,2.7,0.0053,-0.0011,0.0051,0.0054,0.0053
,SA000348-028,1.1289,,mg/L,0.4,0.1744,-0.0008,0.1736,0.1745,0.175
,SA000350-001,0.2006,,mg/L,0.9,0.0299,-0.001,0.0297,0.0301,0.0297
,SA000352-001,0.1666,,mg/L,1.2,0.0247,-0.0011,0.0244,0.0248,0.0249
,SA000352-002,0.604,,mg/L,0.2,0.0848,-0.0009,0.0847,0.085,0.0848
,PATRON,0.498,,mg/L,1.7,0.0172,-0.0015,0.0174,0.0172,0.0169
,BLANCO,0.0039,,mg/L,>100,0.0001,-0.0003,0.0003,-0.0001,0.0002
,BLANCO REACTIVO,0,,mg/L,70.5,0.0005,-0.0002,0.0009,0.0005,0.0002
,SA000352-003,0.0831,,mg/L,3.2,0.0123,-0.0015,0.0126,0.0118,0.0124
,SA000352-004,0.0755,,mg/L,1.5,0.0111,-0.0015,0.0113,0.011,0.011
,SA000352-005,0.3895,,mg/L,0.2,0.0587,-0.0013,0.0586,0.0588,0.0586
,PATRON,0.4929,,mg/L,1.5,0.017,-0.002,0.0171,0.0172,0.0167
,BLANCO,-0.0045,,mg/L,72,-0.0002,-0.0007,-0.0002,-0.0002,0
,BLANCO REACTIVO,0,,mg/L,27.2,0.0003,-0.0002,0.0002,0.0003,0.0004
