Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.294
Cabeza puntual retorno,Cu 324.75,1.270
Celda #(F1+F2),Cu 324.75,1.423
Puntual Noroeste,Cu 324.75,0.415
Tubo 3,Cu 324.75,0.174
Comp. Cola Columna,Cu 324.75,1.403
Barren,Cu 324.75,1.285
Celda # 11-A,Cu 324.75,0.229
Celda # 11-B,Cu 324.75,0.158
Celda # 11-C,Cu 324.75,0.255
Celda # 6-F2,Cu 324.75,7.867
Celda #5-9,Cu 324.75,0.275
NE Tubo 1,Cu 324.75,7.132
NE Tubo 2,Cu 324.75,0.625
NE Tubo 4,Cu 324.75,0.006
NE Tubo 5,Cu 324.75,0.021
NE Tubo 6,Cu 324.75,1.049
NE Tubo 7,Cu 324.75,0.095
Barren Patios,Cu 324.75,1.460
Especial 1,Cu 324.75,0.060
Especial 2,Cu 324.75,0.104
Especial 3,Cu 324.75,0.055
Especial 4,Cu 324.75,0.046
Especial 5,Cu 324.75,0.937
