Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.756
Comp. Cola Columna,Cu 324.75,0.787
Barren,Cu 324.75,0.761
Cabeza puntual retorno,Cu 324.75,0.753
Columna #1,Cu 324.75,0.875
Columna #2,Cu 324.75,0.866
Columna #3,Cu 324.75,0.834
Columna #4,Cu 324.75,0.786
Columna #5,Cu 324.75,0.752
Celda # 11-A,Cu 324.75,0.295
Celda # 11-B,Cu 324.75,0.479
Celda # 11-C,Cu 324.75,5.117
Celda #5-9,Cu 324.75,3.25
Celda #(F1+F2),Cu 324.75,0.648
NE Tubo 1,Cu 324.75,0.019
NE Tubo 2,Cu 324.75,0.246
NE Tubo 4,Cu 324.75,0.412
NE Tubo 5,Cu 324.75,0.058
NE Tubo 6,Cu 324.75,0.098
NE Tubo 7,Cu 324.75,2.793
Puntual Noroeste,Cu 324.75,0.759
Barren Patios,Cu 324.75,0.721
Tubo 3,Cu 324.75,0.345
Especial 1,Cu 324.75,2.895
Especial 2,Cu 324.75,0.38
Especial 3,Cu 324.75,0.102
Especial 4,Cu 324.75,0.125
Especial 5,Cu 324.75,0.207
