Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,1.821
Comp. Cola Columna,Cu 324.75,1.155
Barren,Cu 324.75,1.471
Cabeza puntual retorno,Cu 324.75,1.774
Celda # 11-A,Cu 324.75,1.653
Celda # 11-B,Cu 324.75,1.679
Celda # 11-C,Cu 324.75,1.232
Celda #5-9,Cu 324.75,2.49
Celda #(F1+F2),Cu 324.75,1.807
NE Tubo 1,Cu 324.75,0.295
NE Tubo 2,Cu 324.75,1.09
NE Tubo 4,Cu 324.75,2.978
NE Tubo 5,Cu 324.75,3.931
NE Tubo 6,Cu 324.75,2.314
NE Tubo 7,Cu 324.75,1.956
Puntual Noroeste,Cu 324.75,1.801
Barren Patios,Cu 324.75,1.22
Tubo 3,Cu 324.75,0.648
Especial 1,Cu 324.75,0.434
Especial 2,Cu 324.75,0.229
Especial 3,Cu 324.75,0.471
Especial 4,Cu 324.75,0.673
Especial 5,Cu 324.75,0.223
Especial 6,Cu 324.75,0.156
Columna #1,Cu 324.75,1.474
Columna #2,Cu 324.75,1.3
Columna #3,Cu 324.75,1.168
Columna #4,Cu 324.75,1.069
Columna #5,Cu 324.75,0.906
