Sample ID,Analyte Name,Reported Conc (Samp)
52,Ag 328.07,0.009
53,Ag 328.07,0.012
54,Ag 328.07,0.023
55,Ag 328.07,0.021
56,Ag 328.07,0.019
57,Ag 328.07,0.019
58,Ag 328.07,0.057
59,Ag 328.07,0.034
62,Ag 328.07,0.114
63,Ag 328.07,0.113
COL. 1,Ag 328.07,0.035
COL. 2,Ag 328.07,0.031
COL. 3,Ag 328.07,0.055
COL. 4,Ag 328.07,0.045
COL. 5,Ag 328.07,0.195
COL. 6,Ag 328.07,0.375
375-1,Ag 328.07,0.039
375-2,Ag 328.07,0.013
375-3,Ag 328.07,0.042
375-4,Ag 328.07,0.026
VM 1,Ag 328.07,0.031
VM 2,Ag 328.07,0.018
VM 3,Ag 328.07,0.020
VM 4,Ag 328.07,0.156
VM 5,Ag 328.07,0.086
VM 6,Ag 328.07,0.027
VM 7,Ag 328.07,0.017
VM 8,Ag 328.07,0.065
VM 9,Ag 328.07,0.136
