Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Cu 324.75,1.056
Columna #2,Cu 324.75,0.959
Columna #3,Cu 324.75,0.846
Columna #4,Cu 324.75,0.750
Columna #5,Cu 324.75,0.707
Comp. Cabeza Columna,Cu 324.75,1.076
Comp. Cola Columna,Cu 324.75,0.737
Barren,Cu 324.75,0.779
Cabeza puntual retorno,Cu 324.75,1.092
Celda # 11-A,Cu 324.75,9.713
Celda # 11-B,Cu 324.75,0.401
Celda # 11-C,Cu 324.75,2.319
Celda #5-9,Cu 324.75,0.009
Celda #(F1+F2),Cu 324.75,0.984
NE Tubo 2,Cu 324.75,0.942
NE Tubo 4,Cu 324.75,0.296
NE Tubo 5,Cu 324.75,0.300
NE Tubo 6,Cu 324.75,0.345
NE Tubo 7,Cu 324.75,0.392
Puntual Noroeste,Cu 324.75,1.062
Barren Patios,Cu 324.75,0.777
Tubo 3,Cu 324.75,2.574
Especial 1,Cu 324.75,0.133
Especial 2,Cu 324.75,0.002
Especial 3,Cu 324.75,0.248
Especial 4,Cu 324.75,0.438
Especial 5,Cu 324.75,0.035
