Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.863
Comp. Cola Columna,Cu 324.75,0.860
Barren,Cu 324.75,0.983
Cabeza puntual retorno,Cu 324.75,0.860
Celda # 11-A,Cu 324.75,0.101
Celda # 11-B,Cu 324.75,0.058
Celda # 11-C,Cu 324.75,0.554
Celda # 6-F2,Cu 324.75,0.038
Celda #5-9,Cu 324.75,0.036
Celda #(F1+F2),Cu 324.75,0.892
NE Tubo 1,Cu 324.75,0.044
NE Tubo 2,Cu 324.75,0.111
NE Tubo 4,Cu 324.75,1.350
NE Tubo 5,Cu 324.75,0.681
NE Tubo 6,Cu 324.75,0.097
NE Tubo 7,Cu 324.75,2.709
Puntual Noroeste,Cu 324.75,0.921
Barren Patios,Cu 324.75,0.757
Tubo 3,Cu 324.75,0.255
Especial 1,Cu 324.75,0.080
Especial 2,Cu 324.75,0.055
Especial 3,Cu 324.75,0.104
Especial 4,Cu 324.75,0.169
Especial 5,Cu 324.75,0.084
